Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
217,PRU,"Prudential Financial, Inc.",45381201920,491911,0.0,4.64,5.52,2.75,19.71,59.76,34.66,146.53,82.7
218,VLO,Valero Energy Corporation,45344468992,1047822,0.0,4.73,5.0,-3.12,0.55,32.14,118.13,199.18,115.22
219,LEN,Lennar Corporation,45289832448,772202,0.0,-2.59,-6.97,5.91,6.37,51.15,56.89,160.81,281.33
220,CCI,Crown Castle Inc.,45280768000,729934,0.0,-1.56,-7.05,2.39,-2.47,-1.67,-40.15,-25.64,12.19
221,KMB,Kimberly-Clark Corporation,45235572736,849903,0.0,1.52,-4.49,-3.01,12.73,5.43,7.93,9.83,47.5
222,HES,Hess Corporation,45203996672,428140,0.0,3.18,6.82,-2.21,1.23,9.1,106.69,219.51,187.64
223,PEG,Public Service Enterprise Group,44805373952,720297,0.0,4.84,-1.12,21.61,43.65,51.25,53.29,98.87,100.93
224,F,Ford Motor Company,44710760448,27542869,0.0,2.51,8.65,-18.66,-6.87,-9.04,-32.2,104.72,68.67
225,AME,"AMETEK, Inc.",44606590976,265344,0.0,1.02,15.54,12.24,7.99,29.48,37.78,112.72,173.02
226,TEL,TE Connectivity plc,44362727424,501125,0.0,-4.38,1.56,-4.66,6.64,18.39,-1.89,86.14,101.87
227,DFS,Discover Financial Services,43550949376,354645,0.0,-0.84,22.23,27.38,44.78,57.95,60.83,280.01,190.71
228,TRGP,"Targa Resources, Inc.",43322576896,885212,0.0,3.29,26.04,49.34,96.96,184.46,318.01,1038.79,450.88
229,STZ,"Constellation Brands, Inc.",43084242944,462007,0.0,1.23,-1.18,-4.11,-3.19,-0.65,1.57,38.73,49.36
230,EA,Electronic Arts Inc.,42730827776,839509,0.0,3.17,13.67,12.5,19.87,29.07,24.89,20.33,82.6
231,BKR,Baker Hughes Company,42702995456,1742326,0.0,0.26,15.78,22.2,45.59,47.73,92.07,214.53,110.48
232,KDP,Keurig Dr Pepper Inc.,42558619648,7430564,0.0,-4.58,-13.33,-3.37,9.98,3.9,-6.24,17.48,31.27
233,KR,Kroger Company (The),42030919680,1066308,0.0,-2.51,4.3,12.75,19.39,31.56,43.65,89.6,135.88
234,EW,Edwards Lifesciences Corporatio,41459990528,3760329,0.0,6.21,2.63,-21.4,-18.3,-16.22,-45.29,-2.93,25.09
235,DAL,"Delta Air Lines, Inc.",41062457344,3211127,0.0,4.23,26.07,48.93,53.5,65.25,64.45,125.98,33.9
236,IR,Ingersoll Rand Inc.,40903704576,849764,0.0,-1.06,2.68,2.93,12.92,61.97,70.55,229.21,311.14
237,CBRE,CBRE Group Inc,40461697024,728645,0.0,-2.81,9.27,37.98,43.94,68.2,24.98,192.47,188.01
238,XEL,Xcel Energy Inc.,40363470848,1047289,0.0,4.33,11.7,33.19,48.8,15.8,15.53,24.83,59.97
239,GRMN,Garmin Ltd.,40246517760,195917,0.0,-1.53,27.24,23.64,51.6,105.0,67.13,132.79,247.68
240,OTIS,Otis Worldwide Corporation,40201752576,706027,0.0,1.0,-0.11,2.03,7.75,19.73,23.59,84.29,
241,IT,"Gartner, Inc.",40067801088,106506,0.0,-5.11,1.13,14.16,12.87,51.01,59.57,309.86,275.49
242,GLW,Corning Incorporated,39809437696,1489288,0.0,-3.95,4.94,2.95,46.06,53.93,39.14,89.07,67.71
243,VRSK,"Verisk Analytics, Inc.",39543316480,146239,0.0,-1.74,2.87,1.06,18.33,28.48,26.39,63.97,144.69
244,EXC,Exelon Corporation,39514939392,3013779,0.0,3.18,0.27,13.5,11.73,3.95,12.68,70.07,43.27
245,CTVA,"Corteva, Inc.",38728957952,2086620,0.0,-3.43,-0.98,6.8,5.04,-1.08,25.07,112.14,
246,CTSH,Cognizant Technology Solutions ,38307364864,1350901,0.0,-3.76,1.52,7.13,0.19,26.63,-6.33,38.03,19.78
247,LULU,lululemon athletica inc.,38019641344,927042,0.0,0.41,12.0,9.19,-30.55,-12.73,-20.89,-0.87,112.0
248,GEHC,GE HealthCare Technologies Inc.,37979848704,1468057,0.0,-3.25,-8.29,3.76,-9.34,7.18,,,
249,KHC,The Kraft Heinz Company,37762379776,5595924,0.0,-5.33,-9.87,-2.14,-7.96,-11.0,-0.07,13.38,-14.4
250,YUM,"Yum! Brands, Inc.",37367738368,543367,0.0,-2.41,-0.6,5.23,-2.49,3.0,4.28,60.32,57.98
251,SYY,Sysco Corporation,36999139328,905045,0.0,-2.67,0.01,5.62,-3.41,8.93,6.25,51.48,37.59
252,VMC,Vulcan Materials Company (Holdi,36779651072,191019,0.0,-4.72,17.12,10.09,5.67,36.58,38.35,134.17,181.38
253,A,"Agilent Technologies, Inc.",36375724032,499785,0.0,-7.37,-12.45,-3.21,-11.85,11.57,-18.14,40.13,73.43
254,ACGL,Arch Capital Group Ltd.,36325224448,1127581,0.0,-5.2,-12.16,-0.63,10.48,36.01,122.06,218.23,224.65
255,EXR,Extra Space Storage Inc,36299927552,293506,0.0,-1.77,-3.64,2.37,19.11,20.2,-15.73,95.53,107.03
256,HPQ,HP Inc.,36267495424,3657923,0.0,2.19,4.51,1.6,32.42,31.89,9.58,142.24,104.07
257,MTB,M&T Bank Corporation,35598348288,353322,0.0,2.51,20.92,36.62,51.75,74.89,56.06,140.8,57.55
258,MLM,"Martin Marietta Materials, Inc.",35596402688,165707,0.0,-6.0,11.15,4.8,-3.13,37.92,35.66,170.03,230.86
259,LVS,Las Vegas Sands Corp.,35424768000,1713385,0.0,-2.99,-5.35,16.75,-2.69,-13.33,29.86,-0.27,-10.22
260,GIS,"General Mills, Inc.",35130458112,2486990,0.0,-3.45,-12.0,1.48,0.75,-19.31,5.34,12.23,72.91
261,RMD,ResMed Inc.,35035066368,296776,0.0,-5.4,1.35,16.81,35.32,12.77,-5.25,25.5,169.46
262,MCHP,Microchip Technology Incorporat,34747232256,3482027,0.0,-11.08,-16.19,-29.25,-23.57,-17.65,-21.52,28.71,73.72
263,IQV,"IQVIA Holdings, Inc.",34445524992,2063260,0.0,-13.43,-16.29,-15.99,-24.15,-7.96,-31.74,24.55,46.48
264,HSY,The Hershey Company,34428682240,785626,0.0,-3.14,-9.29,-9.3,-8.03,-31.11,-4.26,40.97,83.53
265,IDXX,"IDEXX Laboratories, Inc.",34424328192,204158,0.0,-2.88,-11.51,-12.82,-24.63,-7.11,-34.76,23.5,104.89
266,NUE,Nucor Corporation,34376622080,626960,0.0,-7.79,-1.11,-10.84,-19.95,1.7,33.86,278.23,169.91
267,HIG,Hartford Financial Services Gro,34223083520,355747,0.0,0.5,2.08,15.41,24.21,70.53,83.49,221.98,186.94
268,DD,"DuPont de Nemours, Inc.",34084231168,545505,0.0,-3.11,-3.47,2.15,19.28,18.63,9.63,61.07,19.86
269,IRM,Iron Mountain Incorporated (Del,33633449984,509030,0.0,-4.26,-3.56,17.88,49.07,116.41,149.98,412.3,335.48
270,WAB,Westinghouse Air Brake Technolo,33619963904,195163,0.0,-2.44,7.58,19.42,38.9,98.98,121.62,225.85,189.84
271,VICI,VICI Properties Inc.,33612210176,1889407,0.0,1.58,-1.34,6.64,15.01,6.89,27.23,86.81,99.2
272,ED,"Consolidated Edison, Inc.",33515360256,624814,0.0,-0.51,-4.39,9.05,11.56,8.57,28.29,59.63,57.09
273,HUM,Humana Inc.,33147944960,940544,0.0,-4.42,13.23,-28.13,-17.87,-45.25,-38.79,-28.12,-6.14
274,RJF,"Raymond James Financial, Inc.",33134850048,465441,0.0,2.69,30.5,35.08,35.63,74.72,71.58,261.13,229.5
275,CCL,Carnival Corporation,32714301440,14914997,0.0,1.23,29.12,33.0,53.34,91.1,14.93,39.39,-55.52
276,EIX,Edison International,32563187712,807726,0.0,1.22,-0.92,16.19,29.33,30.82,41.47,83.39,89.94
277,AVB,"AvalonBay Communities, Inc.",32528177152,247095,0.0,-2.15,4.68,13.42,27.68,29.33,3.05,71.24,46.28
278,ETR,Entergy Corporation,32278052864,469801,0.0,1.96,16.37,43.57,51.92,58.07,54.21,86.42,112.92
279,ROK,"Rockwell Automation, Inc.",32039774208,448602,0.0,4.33,6.67,0.04,-0.37,-4.11,-12.26,37.67,87.16
280,TTWO,"Take-Two Interactive Software, ",31924598784,440415,0.0,2.25,18.94,18.66,26.38,36.65,2.22,20.25,73.33
281,WTW,Willis Towers Watson Public Lim,31573258240,203022,0.0,-0.9,7.0,19.4,16.47,41.51,38.33,61.25,104.38
282,WEC,"WEC Energy Group, Inc.",31394969600,933264,0.0,2.58,6.11,26.94,28.0,16.3,16.36,31.42,64.72
283,BRO,"Brown & Brown, Inc.",31361015808,368645,0.0,-2.48,4.32,17.92,30.93,73.32,64.42,167.35,311.6
284,FITB,Fifth Third Bancorp,31331119104,961335,0.0,1.05,11.32,20.4,32.28,84.97,22.33,187.17,118.57
285,DOW,Dow Inc.,31035080704,2216517,0.0,-4.64,-16.68,-15.68,-20.19,-10.43,-7.51,26.47,
286,LYV,"Live Nation Entertainment, Inc.",30418315264,1146678,0.0,7.3,18.28,34.16,34.4,58.6,11.34,154.6,150.11
287,EFX,"Equifax, Inc.",30347167744,528277,0.0,-9.7,-14.56,-5.41,-5.89,10.2,-13.07,53.0,137.92
288,DXCM,"DexCom, Inc.",29993791488,2024001,0.0,9.82,10.66,-32.01,-36.91,-36.57,-46.27,-26.47,116.76
289,UAL,"United Airlines Holdings, Inc.",29860296704,2453784,0.0,3.73,51.27,104.82,107.53,82.02,102.31,149.59,3.75
290,XYL,Xylem Inc.,29719461888,612773,0.0,-1.61,-8.82,-10.64,-2.52,13.87,7.75,71.5,86.95
291,CSGP,"CoStar Group, Inc.",29705701376,1517528,0.0,-6.35,-3.56,-4.65,-17.03,-10.46,-9.34,4.77,84.15
292,TSCO,Tractor Supply Company,29576239104,266880,0.0,-4.0,-8.79,2.7,12.66,29.12,27.6,112.73,247.52
293,CNC,Centene Corporation,29559844864,2635344,0.0,-2.69,-17.96,-11.32,-24.38,-13.44,-30.91,-10.78,-11.17
294,GPN,Global Payments Inc.,29476884480,639383,0.0,4.46,17.21,16.68,-9.47,16.36,-12.35,-29.35,5.46
295,ANSS,"ANSYS, Inc.",29418178560,176428,0.0,-1.69,4.84,2.73,2.31,6.44,-16.65,11.75,100.78
296,EBAY,eBay Inc.,29406623744,1076948,0.0,-0.76,-8.56,14.86,24.48,38.32,0.19,13.27,97.29
297,EQR,Equity Residential,29019099136,810554,0.0,0.97,1.88,10.25,22.74,21.02,-5.5,51.09,27.12
298,CAH,"Cardinal Health, Inc.",28969807872,723944,0.0,-0.74,6.26,28.24,7.49,44.56,154.92,159.93,191.22
299,PPG,"PPG Industries, Inc.",28621840384,791384,0.0,-1.12,-2.44,-4.62,-9.62,-9.87,-21.68,15.79,30.02
300,MPWR,"Monolithic Power Systems, Inc.",28105082880,536349,0.0,-24.35,-37.61,-33.78,-19.37,16.94,18.7,140.32,365.16
301,STT,State Street Corporation,28086798336,581642,0.0,1.14,8.24,22.49,34.35,37.71,14.21,70.21,62.42
302,ON,ON Semiconductor Corporation,27999088640,2266876,0.0,-6.55,-6.71,-13.84,-14.53,-26.88,-1.44,205.62,216.35
303,HPE,Hewlett Packard Enterprise Comp,27904002048,5904269,0.0,-2.52,2.46,0.93,21.15,41.89,48.15,155.73,65.42
304,K,Kellanova,27837810688,1017760,0.0,-0.29,0.25,44.43,53.69,35.44,50.95,47.15,80.66
305,SW,Smurfit WestRock plc,27599478784,1823668,0.0,1.86,15.71,10.08,,,,,
306,DOV,Dover Corporation,27530317824,217690,0.0,-0.44,7.19,8.76,20.61,43.24,19.89,108.29,150.32
307,NVR,"NVR, Inc.",27391424512,8608,0.0,-3.94,-6.48,10.8,17.71,53.98,54.55,167.88,239.19
308,LYB,LyondellBasell Industries NV,27045761024,609313,0.0,-2.33,-11.47,-11.7,-15.63,-1.62,11.0,56.56,31.29
309,CHD,"Church & Dwight Company, Inc.",26915479552,475004,0.0,3.47,10.05,9.16,8.67,19.04,14.29,36.77,82.41
310,DECK,Deckers Outdoor Corporation,26877280256,542472,0.0,0.74,9.24,18.0,17.05,116.19,197.72,425.61,648.14
311,HAL,Halliburton Company,26776741888,4504428,0.0,4.2,1.36,-13.05,-12.49,-2.96,40.61,148.99,5.6
312,VTR,"Ventas, Inc.",26724950016,934893,0.0,-2.15,2.2,21.96,52.3,50.59,44.87,107.06,28.33
313,BR,"Broadridge Financial Solutions,",26660042752,153651,0.0,1.27,5.2,10.04,14.75,51.9,32.86,90.39,144.61
314,AWK,"American Water Works Company, I",26561130496,555972,0.0,0.72,-0.23,1.08,16.21,-4.23,-20.56,10.23,59.35
315,EQT,EQT Corporation,26433101824,3088605,0.0,7.53,20.08,21.48,18.23,16.63,110.7,265.71,140.49
316,PHM,"PulteGroup, Inc.",26367393792,491228,0.0,-3.11,-8.28,10.77,16.98,82.56,141.93,271.69,401.76
317,TROW,"T. Rowe Price Group, Inc.",26344638464,464508,0.0,0.82,11.24,1.06,5.44,11.39,-31.58,6.48,56.17
318,KEYS,Keysight Technologies Inc.,26118221824,941419,0.0,-8.96,-3.2,3.48,-3.32,-7.25,-25.23,55.61,100.32
319,GDDY,GoDaddy Inc.,26042531840,521217,0.0,4.39,15.94,26.47,70.38,155.12,144.28,157.13,171.82
320,FTV,Fortive Corporation,25814738944,1067161,0.0,-1.0,-2.6,-2.23,-11.32,9.41,1.12,27.19,22.53
321,HBAN,Huntington Bancshares Incorpora,25780113408,5486745,0.0,2.66,20.5,30.66,34.6,70.96,33.08,138.37,75.45
322,TYL,"Tyler Technologies, Inc.",25699274752,86907,0.0,-3.65,1.11,15.27,43.94,54.18,14.79,70.97,205.32
323,DVN,Devon Energy Corporation,25559977984,3248305,0.0,0.12,-6.63,-18.11,-11.22,-16.58,9.15,372.61,94.34
324,ADM,Archer-Daniels-Midland Company,25386950656,925870,0.0,1.86,-7.73,-15.53,0.99,-23.64,-13.17,44.49,38.74
325,VLTO,Veralto Corp,25345359872,398700,0.0,-2.88,-8.62,4.68,16.15,,,,
326,CPAY,"Corpay, Inc.",25221439488,224676,0.0,-1.14,7.35,24.92,28.94,51.83,61.75,36.13,78.25
327,PPL,PPL Corporation,25113116672,1258445,0.0,2.89,5.9,22.59,30.56,32.67,27.21,58.83,41.76
328,DTE,DTE Energy Company,25044723712,544431,0.0,2.72,-3.57,7.83,12.98,13.97,13.47,49.75,46.67
329,SYF,Synchrony Financial,24953055232,1236926,0.0,0.56,25.89,27.76,59.51,97.36,50.01,204.43,151.38
330,MTD,"Mettler-Toledo International, I",24880084992,64190,0.0,-10.0,-18.77,-13.22,-8.38,-8.99,-27.5,35.67,83.41
331,AEE,Ameren Corporation,24672155648,482554,0.0,2.52,6.58,28.1,31.64,16.02,15.54,37.74,57.84
332,NTAP,"NetApp, Inc.",24423444480,744498,0.0,-3.81,-5.74,-8.12,17.68,75.12,41.88,200.48,113.81
333,ROL,"Rollins, Inc.",24278210560,397102,0.0,0.23,2.01,4.41,14.3,24.46,59.04,68.73,116.25
334,FE,FirstEnergy Corp.,24086708224,957218,0.0,0.6,-1.19,9.76,16.51,14.43,16.58,24.12,37.72
335,HUBB,Hubbell Inc,24036333568,195143,0.0,-4.29,1.53,19.92,18.39,49.05,129.53,267.51,358.25
336,CDW,CDW Corporation,23854256128,724851,0.0,-10.45,-19.96,-22.9,-26.55,6.69,-8.87,59.52,128.7
337,RF,Regions Financial Corporation,23848591360,2736806,0.0,2.48,15.46,26.37,37.87,50.71,37.33,190.45,116.38
338,CINF,Cincinnati Financial Corporatio,23766132736,159247,0.0,2.31,13.63,24.15,38.59,55.97,45.71,131.06,116.71
339,SBAC,SBA Communications Corporation,23733014528,202518,0.0,-0.93,-7.03,5.98,3.9,-1.02,-38.46,-20.51,29.32
340,EL,"Estee Lauder Companies, Inc. (T",23251003392,1615717,0.0,1.36,-31.03,-35.43,-55.47,-63.28,-81.53,-65.74,-49.37
341,EXPE,"Expedia Group, Inc.",23184420864,602270,0.0,0.0,18.96,36.4,34.87,67.88,-1.64,100.33,50.46
342,WBD,"Warner Bros. Discovery, Inc. - ",23182454784,18011142,0.0,3.21,22.73,27.7,16.4,-32.42,-61.2,-56.5,-66.82
343,WRB,W.R. Berkley Corporation,23081349120,415444,0.0,0.07,5.44,12.82,9.61,64.23,79.97,141.3,195.46
344,BIIB,Biogen Inc.,23038175232,849036,0.0,-8.68,-13.32,-28.68,-27.26,-48.84,-32.87,-44.15,-52.25
345,TSN,"Tyson Foods, Inc.",23031519232,1272315,0.0,8.65,11.07,13.52,22.52,33.12,-17.27,20.87,22.05
346,ATO,Atmos Energy Corporation,22864267264,478394,0.0,2.18,6.58,22.69,30.44,29.71,54.0,63.38,74.49
347,ES,Eversource Energy (D/B/A),22735243264,670099,0.0,1.07,-2.61,5.85,9.17,-8.31,-23.01,-15.53,8.21
348,PTC,PTC Inc.,22717530112,264934,0.0,-1.93,6.24,2.48,5.53,37.6,56.92,135.55,123.0
349,ZBH,"Zimmer Biomet Holdings, Inc.",22634713088,1060462,0.0,5.1,11.72,6.97,-8.3,-14.93,-5.52,-8.18,4.97
350,WY,Weyerhaeuser Company,22462283776,676934,0.0,-3.06,-6.63,7.16,-8.5,8.69,-8.91,46.01,45.89
351,WDC,Western Digital Corporation,22315452416,1610691,0.0,-7.31,-2.49,-18.14,1.62,60.9,5.42,46.4,44.64
352,WST,"West Pharmaceutical Services, I",22165600256,225539,0.0,-5.48,6.93,-4.24,-12.86,-12.16,-32.95,28.23,201.34
353,IFF,International Flavors & Fragran,21980981248,631661,0.0,-6.79,-16.07,-10.24,13.56,12.8,-34.27,-25.27,-29.02
354,TDY,Teledyne Technologies Incorpora,21745565696,72711,0.0,-4.6,5.77,18.2,10.28,17.62,8.86,45.0,109.16
355,ERIE,Erie Indemnity Company,21598343168,44945,0.0,-3.36,-22.2,10.53,2.05,95.0,129.51,124.81,205.79
356,NTRS,Northern Trust Corporation,21573056512,572373,0.0,3.45,19.49,21.46,31.24,53.01,1.06,54.52,47.06
357,STE,STERIS plc (Ireland),21512267776,241524,0.0,-0.57,-4.08,-0.93,-4.12,7.18,-7.25,43.71,100.3
358,CBOE,"Cboe Global Markets, Inc.",21367459840,401822,0.0,3.63,-1.69,18.25,7.23,51.42,63.13,129.38,133.66
359,PKG,Packaging Corporation of Americ,21341235200,144655,0.0,-1.23,10.36,28.69,31.36,90.0,98.12,164.12,199.39
360,STLD,"Steel Dynamics, Inc.",21270149120,321963,0.0,-5.96,9.97,6.29,9.86,42.29,137.55,458.26,327.71
361,LDOS,"Leidos Holdings, Inc.",21175150592,1241357,0.0,-20.01,-4.75,6.81,23.74,96.07,88.73,91.82,191.81
362,WAT,Waters Corporation,21044113408,187594,0.0,-7.71,-1.13,17.14,3.33,41.97,-1.89,60.72,53.75
363,CLX,Clorox Company (The),20859574272,382538,0.0,2.07,6.31,27.72,15.25,12.6,9.31,-14.78,32.4
364,INVH,Invitation Homes Inc.,20758153216,700023,0.0,0.59,2.14,-3.15,-0.41,2.35,-15.81,38.08,74.28
365,FSLR,"First Solar, Inc.",20702875648,1019158,0.0,-0.21,-14.24,-9.32,21.66,0.62,121.49,217.35,299.59
366,CMS,CMS Energy Corporation,20577323008,752959,0.0,3.25,-0.76,16.03,18.98,18.78,19.25,32.16,57.61
367,STX,Seagate Technology Holdings PLC,20537446400,572551,0.0,-7.37,-10.67,-10.31,0.54,70.65,-3.22,136.18,172.49
368,CFG,"Citizens Financial Group, Inc.",20519038976,1125338,0.0,1.66,14.14,22.87,43.09,74.19,14.74,124.57,76.84
369,BLDR,"Builders FirstSource, Inc.",20431040512,449352,0.0,-0.59,-8.21,15.75,-10.6,44.95,115.81,705.13,1232.01
370,CNP,"CenterPoint Energy, Inc (Holdin",20350175232,1908185,0.0,2.8,6.01,11.33,13.65,11.12,22.05,81.08,20.49
371,FOX,Fox Corporation,20225855488,417346,0.0,3.37,11.53,28.96,64.33,39.38,30.53,75.26,
372,FOXA,Fox Corporation,20208355328,2244387,0.0,2.46,9.9,27.81,59.6,38.25,28.04,86.91,
373,IP,International Paper Company,20137504768,2204339,0.0,1.93,23.54,33.84,66.63,95.94,45.51,106.29,74.05
374,ESS,"Essex Property Trust, Inc.",20071211008,84159,0.0,-0.92,4.63,10.25,27.81,37.29,-1.75,54.83,35.6
375,LH,Labcorp Holdings Inc.,20009027584,346022,0.0,-1.2,12.61,15.78,11.55,28.43,-4.7,52.44,104.08
376,MKC,"McCormick & Company, Incorporat",19960979456,819213,0.0,-4.04,-6.62,2.74,9.74,-14.7,-15.15,-14.98,33.62
377,ZBRA,Zebra Technologies Corporation,19903432704,171843,0.0,-3.36,4.58,17.82,35.61,38.79,-33.75,43.9,120.42
378,COO,"The Cooper Companies, Inc.",19788140544,421650,0.0,-4.21,-5.9,12.08,-2.01,13.65,-3.3,34.0,43.25
379,PFG,Principal Financial Group Inc,19732191232,235416,0.0,0.96,0.47,1.12,9.35,27.25,32.75,126.75,117.72
380,LUV,Southwest Airlines Company,19389499392,4266180,0.0,1.73,5.41,17.39,-4.87,9.43,-19.21,-5.38,-39.75
381,DRI,"Darden Restaurants, Inc.",19331100672,322184,0.0,-2.33,4.31,15.86,-3.07,6.15,22.7,137.03,83.88
382,CTRA,Coterra Energy Inc.,19302942720,2225606,0.0,7.53,8.19,-2.14,1.46,11.93,59.89,85.84,35.78
383,OMC,Omnicom Group Inc.,19292745728,1449609,0.0,-5.29,-2.51,6.24,13.56,8.94,50.44,104.94,56.82
384,BBY,"Best Buy Co., Inc.",19131996160,1838000,0.0,-0.1,-9.38,5.22,21.09,26.69,2.95,18.39,87.09
385,KEY,KeyCorp,18983069696,3244470,0.0,0.98,14.49,25.09,30.95,88.44,-2.34,96.8,51.94
386,BF-B,Brown Forman Inc,18965870592,626587,0.0,-0.88,-13.28,-7.55,-32.6,-36.96,-41.48,-34.85,-7.62
387,MAA,Mid-America Apartment Communiti,18948249600,183903,0.0,-0.68,4.27,14.03,26.51,9.86,-20.48,61.79,89.66
388,NRG,"NRG Energy, Inc.",18933843968,900546,0.0,-2.9,0.23,25.07,58.0,186.82,144.53,219.25,171.35
389,SNA,Snap-On Incorporated,18800799744,100902,0.0,-0.4,25.36,33.02,28.14,37.34,83.24,182.45,151.37
390,JBHT,"J.B. Hunt Transport Services, I",18567843840,313415,0.0,-4.13,11.7,9.12,-7.26,8.44,-4.01,46.9,80.26
391,FDS,FactSet Research Systems Inc.,18453819392,77857,0.0,1.74,6.33,13.64,5.15,21.81,3.84,43.45,133.27
392,HOLX,"Hologic, Inc.",18326261760,314948,0.0,0.18,-1.69,2.02,6.97,0.92,3.65,30.93,80.55
393,PODD,Insulet Corporation,18283593728,358835,0.0,-2.69,13.72,31.14,59.09,-7.3,-4.56,28.95,216.01
394,L,Loews Corporation,18250942464,166092,0.0,1.4,9.0,8.93,13.18,42.69,49.38,138.12,80.13
395,BALL,Ball Corporation,18195032064,976787,0.0,1.2,-4.8,0.11,-3.89,16.5,-29.75,-8.03,24.44
396,ARE,Alexandria Real Estate Equities,18168256512,674065,0.0,-8.84,-8.65,-17.29,-13.49,-7.88,-46.59,-26.75,-4.38
397,DGX,Quest Diagnostics Incorporated,18082189312,277719,0.0,1.65,8.89,12.6,32.21,23.32,3.09,44.19,107.85
398,GEN,Gen Digital Inc.,17980862464,766945,0.0,-1.17,6.48,15.65,39.16,68.83,20.05,58.52,149.09
399,J,Jacobs Solutions Inc.,17459329024,300635,0.0,-4.04,2.51,16.7,15.07,46.04,25.68,115.12,170.86
400,PNR,Pentair plc.,17426087936,198233,0.0,1.03,9.6,32.39,37.24,79.28,54.61,165.91,180.81
401,GPC,Genuine Parts Company,17300248576,407784,0.0,1.72,-6.85,-11.19,-15.77,-16.41,-1.28,58.05,45.11
402,IEX,IDEX Corporation,17158140928,143743,0.0,-0.84,9.08,9.99,-2.77,11.31,1.89,41.55,75.62
403,VRSN,"VeriSign, Inc.",17150006272,324772,0.0,-2.77,-3.73,0.89,-6.74,-19.06,-28.51,-10.4,4.66
404,NI,NiSource Inc,17142458368,2034334,0.0,2.09,8.44,25.51,41.67,41.9,51.93,81.57,67.95
405,ALGN,"Align Technology, Inc.",17120570368,468943,0.0,4.14,-1.88,-4.42,-23.32,-25.14,-64.88,-26.93,-5.88
406,TRMB,Trimble Inc.,16999318528,437596,0.0,-4.18,13.22,21.5,12.66,37.3,-19.16,57.1,83.62
407,TER,"Teradyne, Inc.",16973372416,1153916,0.0,-6.04,-19.48,-34.61,0.6,0.07,-35.22,22.46,191.31
408,NWSA,News Corporation,16939246592,1200671,0.0,-2.54,11.04,4.26,12.06,51.71,32.66,137.71,141.9
409,EXPD,Expeditors International of Was,16913999872,268258,0.0,0.67,-0.45,1.54,2.06,4.96,-4.77,58.36,85.14
410,DG,Dollar General Corporation,16891671552,2043360,0.0,-0.14,-8.03,-39.05,-49.61,-49.26,-63.78,-57.27,-28.72
411,KIM,Kimco Realty Corporation (HC),16862136320,1140387,0.0,0.34,9.43,20.59,31.65,38.73,19.68,148.05,89.54
412,BAX,Baxter International Inc.,16834086912,2638609,0.0,-4.91,-11.26,-2.29,-21.05,-17.21,-58.71,-58.62,-49.24
413,NWS,News Corporation,16808645632,336009,0.0,-1.91,16.19,11.93,18.26,65.46,44.21,159.61,163.01
414,ULTA,"Ulta Beauty, Inc.",16700040192,871409,0.0,-8.03,-2.8,-10.34,-35.51,-15.42,-9.7,73.85,21.61
415,UDR,"UDR, Inc.",16684939264,478463,0.0,-0.09,1.75,10.63,23.42,12.56,-15.03,40.16,25.92
416,MOH,Molina Healthcare Inc,16668080128,375726,0.0,-11.66,-10.37,2.55,-24.47,1.35,-8.05,56.69,109.72
417,MAS,Masco Corporation,16649349120,1013486,0.0,-4.64,-6.9,10.18,1.95,44.88,20.3,61.36,156.3
418,MRO,Marathon Oil Corporation,16256509952,2740757,0.0,2.32,3.74,1.87,21.28,24.34,89.97,444.99,97.55
419,HRL,Hormel Foods Corporation,16110935040,1186153,0.0,-3.13,-4.61,-2.98,-11.36,-23.95,-33.07,-32.78,-19.45
420,AVY,Avery Dennison Corporation,15968044032,212430,0.0,-3.14,-7.37,-8.86,-7.37,21.92,-0.29,78.57,109.54
421,EG,"Everest Group, Ltd.",15947208704,73712,0.0,0.75,-0.72,-5.87,2.64,11.21,46.95,86.62,89.25
422,LNT,Alliant Energy Corporation,15812914176,532486,0.0,6.7,4.25,17.03,30.43,21.62,14.44,44.16,66.99
423,DPZ,Domino's Pizza Inc,15484321792,495336,0.0,-2.44,9.08,-6.8,0.75,52.57,-14.83,13.78,71.48
424,VTRS,Viatris Inc.,15439087616,4812146,0.0,-0.04,14.44,18.99,8.84,43.76,7.16,-11.98,-51.41
425,TXT,Textron Inc.,15438309376,561663,0.0,-4.96,-2.08,-8.62,-6.79,27.77,9.95,148.5,56.77
426,CF,"CF Industries Holdings, Inc.",15163233280,641937,0.0,4.72,0.98,24.68,11.68,34.04,28.22,215.55,132.85
427,MRNA,"Moderna, Inc.",14984773632,9275732,0.0,-16.51,-33.04,-67.81,-59.08,-68.7,-84.36,-51.26,141.06
428,INCY,Incyte Corporation,14731945984,775640,0.0,-8.31,16.3,19.0,29.8,24.3,4.06,-26.66,-7.8
429,EVRG,"Evergy, Inc.",14702365696,681001,0.0,2.29,6.82,19.45,31.54,13.46,7.57,23.81,38.96
430,AMCR,Amcor plc,14691880960,2909004,0.0,-0.49,-8.21,4.52,13.56,7.56,-0.99,14.57,36.75
431,DOC,"Healthpeak Properties, Inc.",14534426624,2630808,0.0,-8.63,-3.38,3.49,27.47,8.97,-30.65,-3.34,-10.67
432,NDSN,Nordson Corporation,14514952192,64521,0.0,-2.91,1.41,7.6,-2.5,10.57,3.07,37.66,105.63
