Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
215,MSCI,MSCI Inc.,46206935040,271832,1.32,-3.27,-2.48,18.79,7.74,24.8,-1.09,58.03,263.24
216,KVUE,Kenvue Inc.,46167621632,7625660,,,,,,,,,
217,KMB,Kimberly-Clark Corporation,46165995520,1058263,1.12,4.82,-2.59,-3.02,12.19,7.91,8.55,12.67,47.49
218,PEG,Public Service Enterprise Group,45971218432,897933,-0.12,6.01,5.22,25.71,45.8,55.49,53.85,102.27,104.17
219,CCI,Crown Castle Inc.,45880512512,808811,1.04,2.75,-4.71,1.86,-2.35,-0.39,-41.66,-25.6,13.32
220,HES,Hess Corporation,45738582016,663862,0.34,3.98,6.22,-4.1,3.5,10.79,105.89,226.47,194.94
221,TEL,TE Connectivity plc,45701480448,917393,1.57,-1.2,3.65,-1.88,9.74,18.08,-1.3,92.6,104.1
222,AME,"AMETEK, Inc.",45632442368,788395,0.77,0.95,15.78,15.07,9.09,29.59,36.3,121.85,174.74
223,LEN,Lennar Corporation,45613404160,1333682,0.79,1.85,-4.93,-0.09,4.16,48.84,52.57,160.78,293.17
224,PRU,"Prudential Financial, Inc.",45552050176,621440,1.26,3.11,4.4,4.25,18.85,58.69,35.32,153.25,84.11
225,TRGP,"Targa Resources, Inc.",45265518592,938358,-0.24,7.35,25.56,53.7,102.87,202.4,326.58,1140.0,472.19
226,DFS,Discover Financial Services,45005914112,457728,2.56,3.13,23.52,26.71,50.16,58.05,66.17,317.83,198.77
227,VLO,Valero Energy Corporation,44685971456,1383656,-0.07,1.8,-0.19,-3.22,-3.69,30.4,108.01,212.76,111.95
228,F,Ford Motor Company,44436930560,73657182,3.61,0.81,5.8,-20.83,-4.28,-13.01,-33.55,106.16,67.85
229,KDP,Keurig Dr Pepper Inc.,44376264704,9836700,1.46,-2.53,-10.09,-0.69,14.46,7.95,-3.96,21.04,37.31
230,BKR,Baker Hughes Company,43786526720,5564572,-1.35,2.8,18.1,24.81,47.36,52.25,96.76,234.68,111.46
231,EA,Electronic Arts Inc.,43737956352,1212201,-0.77,2.43,16.36,13.9,23.66,31.83,27.19,20.4,112.45
232,STZ,"Constellation Brands, Inc.",43524591616,1075908,-0.5,-0.48,-0.2,-2.69,-5.88,-0.91,0.19,44.03,52.08
233,KR,Kroger Company (The),42909958144,1443713,1.29,0.13,7.76,9.51,7.81,31.22,41.81,91.5,139.06
234,IR,Ingersoll Rand Inc.,42034151424,1320280,1.2,-0.05,3.51,6.55,15.46,62.92,70.48,234.53,316.34
235,CTVA,"Corteva, Inc.",42017656832,2683862,0.68,6.1,7.63,11.15,12.54,7.67,33.22,132.21,
236,EW,Edwards Lifesciences Corporatio,41577951232,1862159,0.24,6.06,3.55,-17.78,-23.43,-19.28,-46.0,-5.48,24.08
237,GLW,Corning Incorporated,41530421248,2218582,1.37,3.34,5.01,9.17,51.3,54.11,42.13,90.46,71.33
238,CBRE,CBRE Group Inc,41523580928,1841541,3.03,0.07,11.25,39.71,43.74,71.18,24.93,206.47,193.1
239,VRSK,"Verisk Analytics, Inc.",41081106432,381101,1.29,0.42,8.59,3.83,23.71,35.34,29.3,64.73,152.66
240,XEL,Xcel Energy Inc.,40966422528,1381091,-0.06,3.91,14.48,28.99,44.0,19.4,14.92,23.33,61.45
241,DAL,"Delta Air Lines, Inc.",40804347904,4695355,-0.24,-1.97,23.11,41.58,50.85,54.44,63.9,144.79,31.4
242,GRMN,Garmin Ltd.,40542236672,358113,0.99,-0.85,27.3,23.95,50.84,102.96,66.58,132.93,248.35
243,OTIS,Otis Worldwide Corporation,40451416064,1254121,1.34,1.29,-2.26,3.44,5.01,18.97,22.13,84.33,
244,IT,"Gartner, Inc.",40141312000,249923,0.4,-5.52,0.02,13.51,12.46,46.91,55.02,322.57,264.54
245,CTSH,Cognizant Technology Solutions ,39472549888,1076158,0.9,-2.96,5.19,5.57,4.91,26.94,-6.75,37.95,16.55
246,LULU,lululemon athletica inc.,38990905344,1529795,0.8,-3.24,14.16,11.41,-31.0,-13.77,-20.79,-2.81,117.93
247,EXC,Exelon Corporation,38881898496,2551541,-1.5,1.52,-1.58,9.03,7.97,3.21,6.73,66.3,41.5
248,A,"Agilent Technologies, Inc.",38550798336,1602091,1.52,-0.16,-6.78,1.75,-8.87,13.4,-14.84,44.77,83.04
249,KHC,The Kraft Heinz Company,38445559808,10209214,2.33,-0.98,-9.67,-4.71,-6.56,-8.4,0.17,12.19,-12.7
250,YUM,"Yum! Brands, Inc.",37797511168,655703,0.85,0.08,1.0,6.02,-2.04,1.99,2.89,61.07,58.92
251,GEHC,GE HealthCare Technologies Inc.,37673746432,4617890,0.62,-1.98,-9.33,1.96,-12.01,6.31,,,
252,VMC,Vulcan Materials Company (Holdi,37570695168,352609,1.17,-1.13,15.13,11.48,7.23,38.48,39.55,136.16,196.31
253,ACGL,Arch Capital Group Ltd.,37492514816,1017395,1.15,3.65,-8.33,6.75,19.7,48.6,135.13,249.1,246.45
254,SYY,Sysco Corporation,37254578176,1542345,0.93,-1.15,1.83,2.6,-4.0,8.56,5.12,59.32,34.69
255,EXR,Extra Space Storage Inc,37066375168,315141,0.7,2.44,-1.47,1.41,15.03,22.84,-16.87,101.74,109.84
256,HPQ,HP Inc.,36811816960,4857893,0.79,3.8,3.24,3.07,27.43,29.13,10.32,147.96,99.96
257,MTB,M&T Bank Corporation,36676837376,540254,2.05,4.3,19.36,33.11,57.49,82.81,57.42,157.95,64.59
258,IQV,"IQVIA Holdings, Inc.",36637589504,1498481,2.12,-4.6,-11.99,-10.26,-21.54,-6.21,-28.51,30.01,54.43
259,MLM,"Martin Marietta Materials, Inc.",36581625856,220020,1.2,-1.25,9.69,6.12,0.42,40.9,37.76,177.87,242.73
260,LVS,Las Vegas Sands Corp.,36370927616,2699917,0.23,1.32,-4.71,23.23,-1.25,-13.35,38.36,8.83,-9.28
261,GIS,"General Mills, Inc.",36071452672,2730249,1.37,-0.35,-8.21,0.04,2.27,-15.11,6.58,17.06,79.25
262,HUM,Humana Inc.,35939672064,1064095,1.0,3.2,15.73,-22.98,-11.3,-40.94,-34.81,-22.31,3.33
263,MCHP,Microchip Technology Incorporat,35823935488,3975106,0.2,0.08,-14.54,-26.78,-24.22,-20.2,-20.49,32.62,63.78
264,RMD,ResMed Inc.,35746291712,273747,-0.03,3.43,1.47,19.99,30.11,15.11,-4.2,24.57,168.15
265,NUE,Nucor Corporation,35704487936,942853,1.36,-0.11,0.08,-7.9,-17.37,0.41,38.22,302.04,184.98
266,HSY,The Hershey Company,35363561472,1162515,-0.11,-4.49,-5.27,-8.24,-8.2,-29.4,-2.62,42.18,87.58
267,IRM,Iron Mountain Incorporated (Del,34962825216,493445,0.36,2.74,-0.98,22.54,49.65,122.79,152.7,446.88,351.15
268,HIG,Hartford Financial Services Gro,34959405056,569660,0.77,2.49,2.73,15.22,25.55,72.58,83.94,223.48,187.68
269,DD,"DuPont de Nemours, Inc.",34853269504,796635,0.8,0.01,-3.61,4.28,17.9,20.77,9.28,70.04,23.19
270,WAB,Westinghouse Air Brake Technolo,34241347584,271562,0.63,0.22,6.13,20.24,40.3,96.67,120.65,244.55,184.49
271,IDXX,"IDEXX Laboratories, Inc.",34204059648,362225,-0.11,-2.72,-12.21,-11.18,-25.53,-10.75,-36.23,15.82,100.22
272,ED,"Consolidated Edison, Inc.",34059227136,769944,-0.36,3.07,-3.06,6.26,11.92,12.67,28.31,58.31,58.41
273,VICI,VICI Properties Inc.,33975898112,1932640,-0.54,2.83,-1.09,6.51,15.32,8.3,26.07,89.16,102.82
274,RJF,"Raymond James Financial, Inc.",33583126528,467330,0.74,2.71,26.97,49.06,38.77,73.51,69.01,275.08,232.04
275,CCL,Carnival Corporation,33479157760,23293199,-1.58,1.63,22.12,36.71,52.41,62.65,20.01,66.33,-54.92
276,EIX,Edison International,33457504256,1521931,-0.7,5.23,3.43,16.22,28.83,35.87,43.82,89.9,98.73
277,TTWO,"Take-Two Interactive Software, ",33061783552,757496,0.87,3.48,21.35,25.22,30.94,37.91,4.38,21.65,103.39
278,AVB,"AvalonBay Communities, Inc.",33021741056,192097,0.63,-0.44,5.68,12.08,27.32,29.37,1.75,79.54,45.55
279,ROK,"Rockwell Automation, Inc.",32868833280,1380071,4.7,2.15,7.95,7.96,0.31,-5.08,-11.86,41.69,90.66
280,CSGP,"CoStar Group, Inc.",32725055488,2717666,3.66,5.35,4.65,6.04,-7.3,-2.61,-0.04,12.95,101.54
281,ETR,Entergy Corporation,32373465088,1361180,-0.2,2.46,16.71,39.03,50.55,59.76,51.48,83.02,111.99
282,LYV,"Live Nation Entertainment, Inc.",32311531520,1294822,1.0,10.18,21.9,47.74,40.31,60.81,16.79,184.39,163.31
283,FITB,Fifth Third Bancorp,32108949504,2866907,1.66,1.48,9.26,20.1,35.47,91.89,22.98,205.76,125.23
284,BRO,"Brown & Brown, Inc.",32033015808,549619,1.16,0.11,7.1,20.49,32.07,75.34,63.68,164.13,318.32
285,WEC,"WEC Energy Group, Inc.",31863173120,949828,-0.34,3.95,6.33,24.86,26.66,18.02,15.2,29.27,66.18
286,DOW,Dow Inc.,31857688576,3881145,1.51,1.1,-15.42,-15.86,-17.59,-8.72,-8.31,32.91,
287,WTW,Willis Towers Watson Public Lim,31671465984,345985,0.11,-0.75,8.44,18.3,16.01,41.95,37.64,60.37,104.75
288,EFX,"Equifax, Inc.",31431747584,539314,0.36,-4.57,-11.0,-3.8,-5.72,9.93,-12.05,56.04,148.85
289,UAL,"United Airlines Holdings, Inc.",31374770176,5594915,0.97,6.17,54.24,105.48,120.14,79.21,114.54,194.83,6.21
290,XYL,Xylem Inc.,30867376128,885896,1.35,2.68,-7.17,-7.72,0.5,16.34,10.13,80.0,90.28
291,ANSS,"ANSYS, Inc.",30612310016,315559,0.26,1.67,6.01,10.83,4.4,4.99,-14.05,13.18,104.86
292,CNC,Centene Corporation,30519089152,2524879,0.15,4.14,-16.57,-7.99,-22.65,-13.0,-28.24,-6.81,-4.19
293,EBAY,eBay Inc.,30289565696,2170593,2.88,2.08,-4.75,16.7,26.65,42.57,0.63,16.36,96.25
294,TSCO,Tractor Supply Company,30114707456,596065,3.07,1.18,-7.03,4.91,13.49,32.65,25.25,108.36,238.04
295,GPN,Global Payments Inc.,29791184896,788904,0.7,0.92,16.43,16.06,-9.02,17.98,-10.61,-30.55,6.13
296,ON,ON Semiconductor Corporation,29663148032,2826103,1.67,1.64,-1.02,-7.71,-11.82,-24.88,0.99,221.84,205.06
297,EQR,Equity Residential,29660491776,656762,1.11,1.66,3.82,9.24,23.22,22.26,-5.95,61.57,28.18
298,SW,Smurfit WestRock plc,29518852096,2763471,,,,,,,,,
299,CAH,"Cardinal Health, Inc.",29496178688,1137855,-1.13,-2.64,8.45,28.63,7.46,42.9,153.45,159.76,188.47
300,KEYS,Keysight Technologies Inc.,29367560192,1059795,0.13,8.49,7.32,20.9,10.57,3.47,-17.68,74.36,121.48
301,DECK,Deckers Outdoor Corporation,29310310400,2304689,6.18,8.3,19.78,30.67,27.04,136.16,216.76,490.46,720.11
302,HPE,Hewlett Packard Enterprise Comp,28752551936,6588152,1.91,1.4,7.18,7.95,25.69,38.93,49.82,166.19,66.34
303,STT,State Street Corporation,28510400512,871818,0.95,2.2,8.27,16.33,37.96,38.7,14.93,84.93,66.97
304,PPG,"PPG Industries, Inc.",28480319488,766768,0.01,-0.59,-3.82,-5.81,-11.41,-10.52,-24.05,21.63,28.82
305,DXCM,"DexCom, Inc.",28450938880,3485615,-2.07,0.54,5.36,-34.13,-46.09,-42.1,-45.52,-32.54,100.94
306,MPWR,"Monolithic Power Systems, Inc.",28331423744,693261,1.42,-3.47,-38.13,-31.07,-20.32,9.53,19.02,136.69,350.27
307,DOV,Dover Corporation,28098979840,361509,1.19,0.44,7.45,10.27,20.47,43.42,17.23,111.98,154.72
308,HAL,Halliburton Company,28081317888,7632462,0.27,5.85,3.68,-11.81,-10.8,0.1,46.05,153.24,11.1
309,K,Kellanova,27939495936,814516,0.06,-0.14,0.64,38.78,52.01,38.0,49.09,49.17,79.92
310,GDDY,GoDaddy Inc.,27598768128,970367,1.82,4.13,20.47,36.07,73.2,163.83,134.44,175.72,181.6
311,NVR,"NVR, Inc.",27592093696,12994,0.54,-1.22,-5.66,6.98,17.5,51.69,50.93,164.77,254.79
312,CHD,"Church & Dwight Company, Inc.",27437326336,1063129,-0.15,4.77,10.6,10.31,8.53,20.06,14.94,40.07,91.73
313,EQT,EQT Corporation,27390779392,7265409,-2.2,5.89,23.11,30.95,23.85,20.76,111.59,289.99,161.87
314,LYB,LyondellBasell Industries NV,27264974848,1298747,1.44,0.67,-10.44,-13.27,-12.76,-1.12,9.35,62.77,34.93
315,FTV,Fortive Corporation,27219884032,1998631,1.95,2.97,0.55,1.88,-7.56,13.08,4.71,34.86,28.05
316,BR,"Broadridge Financial Solutions,",26856181760,785224,0.95,0.28,4.03,12.59,14.2,49.27,31.64,90.85,144.95
317,AWK,"American Water Works Company, I",26718992384,657654,-1.15,3.59,-0.65,-1.86,17.79,-3.09,-22.3,6.47,59.74
318,VTR,"Ventas, Inc.",26689290240,931319,-1.17,-1.4,0.95,20.27,46.86,46.28,40.21,116.63,27.0
319,PHM,"PulteGroup, Inc.",26645278720,949619,1.37,1.88,-6.7,4.22,15.83,77.73,131.67,261.49,423.73
320,TROW,"T. Rowe Price Group, Inc.",26597986304,604937,1.3,1.03,9.85,3.85,4.92,14.49,-31.71,5.77,57.54
321,CPAY,"Corpay, Inc.",26460205056,194226,1.08,2.36,11.85,29.1,29.07,57.93,68.06,46.28,84.97
322,VLTO,Veralto Corp,26393946112,689087,0.67,1.79,-5.67,8.28,19.88,,,,
323,TYL,"Tyler Technologies, Inc.",26095161344,153858,2.03,-1.22,2.51,15.86,44.91,56.29,13.97,64.51,198.3
324,HBAN,Huntington Bancshares Incorpora,25998034944,11733591,1.56,2.02,16.28,26.48,37.3,71.75,32.69,150.78,76.09
325,DVN,Devon Energy Corporation,25901565952,4944739,1.95,0.88,-8.16,-17.68,-12.09,-16.05,5.28,401.09,98.72
326,MTD,"Mettler-Toledo International, I",25850595328,90443,2.3,-2.72,-15.61,-9.71,-6.81,-7.15,-28.06,41.31,86.89
327,DTE,DTE Energy Company,25802711040,733588,0.5,5.04,-0.21,7.66,13.43,16.97,14.34,54.19,51.4
328,SYF,Synchrony Financial,25739532288,2016402,1.49,1.5,24.95,31.38,59.36,101.19,54.16,231.39,155.45
329,PPL,PPL Corporation,25448894464,8723577,-0.99,3.03,8.81,21.11,29.14,34.28,27.44,63.22,45.06
330,ADM,Archer-Daniels-Midland Company,25419726848,1254287,-0.08,3.42,-7.46,-16.49,-0.48,-25.01,-14.33,48.45,50.27
331,NTAP,"NetApp, Inc.",25070561280,4896728,-3.43,2.22,-3.62,-2.57,20.02,72.42,41.53,202.92,111.7
332,AEE,Ameren Corporation,25064540160,661503,0.01,2.83,8.71,26.22,32.18,18.82,14.95,36.66,60.34
333,EL,"Estee Lauder Companies, Inc. (T",24975892480,5337298,3.89,10.47,-27.74,-27.81,-52.95,-61.38,-80.42,-62.67,-50.61
334,RF,Regions Financial Corporation,24825620480,5323341,1.93,4.43,15.05,24.71,41.67,57.39,40.4,216.25,123.46
335,WBD,"Warner Bros. Discovery, Inc. - ",24777017344,23297239,-1.17,4.01,34.44,18.66,15.81,-26.69,-57.65,-51.32,-65.28
336,HUBB,Hubbell Inc,24725731328,197570,0.87,1.47,0.85,25.24,17.85,48.44,129.54,282.44,350.66
337,ROL,"Rollins, Inc.",24537313280,463621,2.05,-1.26,2.32,3.49,12.51,26.41,56.99,68.07,118.59
338,CINF,Cincinnati Financial Corporatio,24497688576,216319,1.18,3.91,14.87,25.07,36.26,58.71,46.57,127.05,122.41
339,FE,FirstEnergy Corp.,24084287488,1313508,-0.89,1.47,-1.06,8.18,13.3,15.12,14.84,22.9,36.9
340,CDW,CDW Corporation,23840929792,1032801,0.42,-3.81,-19.41,-23.24,-27.46,3.4,-10.7,58.81,123.68
341,PTC,PTC Inc.,23747100672,673892,2.45,2.07,9.1,12.15,6.49,40.08,61.69,137.83,127.26
342,EXPE,"Expedia Group, Inc.",23745292288,931697,0.95,2.73,23.1,38.75,36.44,66.96,2.37,113.21,47.08
343,WRB,W.R. Berkley Corporation,23736786944,530912,0.16,3.32,6.27,11.37,12.12,69.13,79.6,140.97,195.32
344,SBAC,SBA Communications Corporation,23735701504,407007,0.6,1.48,-5.04,5.44,0.51,-1.3,-40.19,-22.63,29.07
345,ATO,Atmos Energy Corporation,23310000128,316567,-0.19,2.37,7.62,22.48,31.23,31.96,53.63,67.7,80.13
346,IFF,International Flavors & Fragran,23204419584,1016381,1.15,1.07,-11.54,-5.64,16.81,19.17,-33.72,-20.49,-25.95
347,ES,Eversource Energy (D/B/A),23204237312,1004758,0.97,4.14,-0.72,4.32,7.86,-4.34,-22.41,-15.36,10.67
348,WDC,Western Digital Corporation,23001683968,4071832,0.9,5.96,2.45,-5.37,5.51,63.8,0.51,52.52,45.91
349,BIIB,Biogen Inc.,22994460672,1317227,-0.07,-4.76,-16.18,-29.9,-29.27,-48.16,-38.87,-44.28,-52.62
350,WST,"West Pharmaceutical Services, I",22909376512,447800,-1.22,-7.86,7.54,0.32,-11.54,-11.11,-31.79,27.16,209.94
351,TSN,"Tyson Foods, Inc.",22720137216,1020974,0.2,0.95,8.62,6.55,20.03,32.95,-19.49,20.01,22.47
352,WY,Weyerhaeuser Company,22709319680,1526586,2.12,1.17,-5.39,3.78,-9.1,6.06,-12.54,44.31,50.16
353,TDY,Teledyne Technologies Incorpora,22561105920,157830,0.74,-0.62,6.54,21.21,13.56,20.17,10.82,48.88,113.23
354,ERIE,Erie Indemnity Company,22450929664,111510,1.12,4.67,-19.62,13.0,4.28,103.13,134.36,129.04,215.12
355,CBOE,"Cboe Global Markets, Inc.",22258337792,514764,0.84,8.07,3.28,15.67,13.96,57.76,70.12,141.07,141.15
356,WAT,Waters Corporation,22191259648,268525,1.41,-3.09,4.4,20.95,4.99,41.95,0.78,64.58,60.66
357,PKG,Packaging Corporation of Americ,22105923584,383724,0.32,3.25,12.9,28.56,34.85,95.05,100.11,171.17,207.24
358,LDOS,"Leidos Holdings, Inc.",22076489728,992823,0.44,-14.91,-1.07,9.96,29.51,101.45,94.46,98.08,192.66
359,ZBH,"Zimmer Biomet Holdings, Inc.",21936959488,1224370,1.67,0.22,6.48,-0.84,-12.49,-18.47,-9.47,-10.29,0.38
360,STLD,"Steel Dynamics, Inc.",21892831232,1271372,-0.94,1.19,10.58,11.61,10.37,37.06,141.38,485.36,341.93
361,NTRS,Northern Trust Corporation,21700907008,663089,0.41,2.38,18.68,27.92,36.07,53.22,0.06,60.95,44.81
362,STE,STERIS plc (Ireland),21125828608,388619,-0.93,-3.58,-5.55,-4.71,-7.86,4.46,-9.26,41.45,90.56
363,STX,Seagate Technology Holdings PLC,21053581312,2012447,-0.4,1.27,-9.37,-3.17,9.7,61.96,-3.86,140.42,179.58
364,CFG,"Citizens Financial Group, Inc.",21010419712,1844812,1.98,2.75,13.06,19.38,43.47,82.51,15.85,137.26,79.38
365,CLX,Clorox Company (The),20957980672,691383,0.2,2.49,6.54,26.37,11.58,13.96,8.91,-15.16,29.67
366,CNP,"CenterPoint Energy, Inc (Holdin",20855263232,3559412,1.12,6.21,9.23,12.95,15.68,14.7,24.25,88.39,25.43
367,FOX,Fox Corporation,20823513088,443591,0.6,2.14,16.8,29.16,69.84,46.03,35.37,91.5,
368,MKC,"McCormick & Company, Incorporat",20807245824,878419,-0.53,2.24,-3.29,5.01,14.97,-11.25,-13.91,-12.43,39.22
369,FOXA,Fox Corporation,20803995648,1314111,0.49,0.3,13.24,27.17,63.48,44.06,32.01,101.79,
370,INVH,Invitation Homes Inc.,20776534016,1450560,0.37,0.1,0.58,-4.75,-0.99,4.69,-17.97,37.61,74.82
371,CMS,CMS Energy Corporation,20756594688,777257,0.49,2.75,1.07,14.66,18.17,21.91,17.27,29.78,58.47
372,IP,International Paper Company,20582187008,2739484,0.08,5.91,23.91,31.49,68.29,101.31,45.76,110.38,74.75
373,BLDR,"Builders FirstSource, Inc.",20533465088,612641,1.44,-0.8,-7.55,12.27,-10.71,41.59,109.8,714.77,1241.62
374,ZBRA,Zebra Technologies Corporation,20487059456,140407,1.26,-0.74,5.93,22.85,40.58,40.18,-33.91,43.75,119.77
375,ESS,"Essex Property Trust, Inc.",20368912384,126848,0.58,-0.38,6.26,8.64,28.23,38.48,-3.06,65.07,34.81
376,CTRA,Coterra Energy Inc.,20367349760,4505799,0.84,8.94,12.09,3.82,8.44,17.19,63.53,96.26,48.84
377,COO,"The Cooper Companies, Inc.",20086874112,822493,1.01,-0.95,-5.46,10.51,-0.59,12.39,-4.01,39.61,46.12
378,LH,Labcorp Holdings Inc.,20069666816,250785,0.09,-2.37,11.09,12.34,11.27,24.26,-6.43,47.75,104.49
379,OMC,Omnicom Group Inc.,19973619712,1041627,0.33,-1.03,-0.57,11.81,13.17,11.55,52.67,120.74,68.96
380,FSLR,"First Solar, Inc.",19922423808,1432559,2.47,2.37,-11.84,-12.71,15.55,-4.87,113.86,199.94,281.35
381,DRI,"Darden Restaurants, Inc.",19741173760,717916,2.34,-0.75,7.46,18.93,0.87,6.9,25.45,158.41,80.89
382,PFG,Principal Financial Group Inc,19622404096,380875,1.23,-1.04,-3.88,1.37,10.07,22.11,30.66,128.96,120.11
383,BF-B,Brown Forman Inc,19498272768,2156634,1.93,2.33,-14.11,-4.72,-23.04,-35.07,-40.54,-33.09,-5.18
384,KEY,KeyCorp,19434102784,4333450,1.95,2.86,13.79,27.47,34.85,101.97,-2.5,110.64,56.75
385,SMCI,"Super Micro Computer, Inc.",19423188992,148398992,11.21,62.47,-30.9,-58.8,-71.03,35.24,625.14,1052.88,2009.2
386,NRG,"NRG Energy, Inc.",19400759296,1177391,-1.16,3.56,7.19,31.37,60.16,190.81,146.81,233.39,177.95
387,MAA,Mid-America Apartment Communiti,19327909888,307144,1.63,-0.14,6.04,12.35,23.23,11.54,-21.5,68.55,89.72
388,BBY,"Best Buy Co., Inc.",19252244480,3631022,3.57,-1.21,-8.05,2.68,17.7,24.09,0.66,19.1,84.98
389,SNA,Snap-On Incorporated,19247900672,488663,1.44,2.09,26.38,37.24,26.61,39.32,82.38,200.19,158.76
390,LUV,Southwest Airlines Company,19146604544,3165763,0.42,-1.41,4.26,17.19,-5.65,1.87,-20.77,1.29,-41.0
391,ARE,Alexandria Real Estate Equities,18898761728,911689,2.0,-0.94,-8.16,-13.57,-12.28,-5.49,-45.98,-24.61,0.6
392,L,Loews Corporation,18674350080,394542,1.27,3.65,8.7,8.18,15.44,46.22,49.87,147.91,84.48
393,GEN,Gen Digital Inc.,18618634240,1364542,1.29,-0.61,9.27,19.13,38.76,69.23,22.73,63.17,158.92
394,FDS,FactSet Research Systems Inc.,18530557952,92069,0.38,-0.66,6.74,13.25,5.14,21.37,2.24,42.61,135.43
395,BALL,Ball Corporation,18454663168,724171,1.74,-0.94,-4.25,0.61,-4.61,15.84,-32.62,-10.82,23.49
396,PODD,Insulet Corporation,18409152512,343908,0.46,-2.18,12.91,35.0,46.56,-6.49,-2.59,29.59,223.22
397,JBHT,"J.B. Hunt Transport Services, I",18399457280,513017,0.45,-3.6,7.07,13.96,-8.41,8.93,-8.9,41.05,77.14
398,HOLX,"Hologic, Inc.",18347165696,757635,0.47,-0.11,-0.9,1.84,2.65,0.15,5.33,28.75,80.45
399,DGX,Quest Diagnostics Incorporated,18275282944,384268,-0.06,2.02,10.17,12.1,30.8,23.73,2.36,40.43,110.2
400,PNR,Pentair plc.,17697067008,547923,0.95,0.69,9.91,34.87,32.88,79.56,52.41,175.55,181.7
401,TRMB,Trimble Inc.,17676996608,1159922,1.26,-0.39,14.79,26.3,14.65,39.02,-17.24,63.05,86.13
402,IEX,IDEX Corporation,17634441216,266549,2.44,0.87,10.17,13.37,-1.38,13.7,2.47,44.82,80.43
403,TER,"Teradyne, Inc.",17609345024,1171979,2.38,1.55,-18.1,-27.68,1.98,-2.51,-34.46,22.43,188.38
404,NI,NiSource Inc,17609236480,1634240,-0.33,4.07,12.03,24.99,43.29,47.3,51.41,86.3,75.69
405,VRSN,"VeriSign, Inc.",17381607424,423067,-2.17,-2.21,-3.83,1.84,-5.3,-19.04,-29.32,-12.89,4.03
406,GPC,Genuine Parts Company,17364205568,561104,1.92,1.1,-8.89,-10.2,-15.98,-18.68,-3.87,60.97,43.38
407,NWS,News Corporation,17249853440,1106548,-0.2,1.12,16.95,12.18,18.03,65.04,44.81,163.02,162.38
408,NWSA,News Corporation,17247279104,1881104,-0.17,2.22,13.73,6.56,12.81,53.82,34.53,143.46,144.5
409,J,Jacobs Solutions Inc.,17108533248,452362,1.72,-7.7,-0.3,11.35,13.01,43.29,22.52,106.64,155.61
410,KIM,Kimco Realty Corporation (HC),17108175872,2029704,0.32,2.3,9.53,20.5,33.28,40.44,18.67,169.0,89.94
411,MAS,Masco Corporation,17044170752,730414,0.93,-0.24,-4.96,8.46,4.04,45.0,19.3,59.42,160.85
412,EXPD,Expeditors International of Was,17003920384,417831,0.64,1.65,-1.26,0.99,0.79,5.01,-6.03,59.98,83.73
413,BAX,Baxter International Inc.,16987262976,3208600,0.85,1.96,-8.95,-6.04,-22.74,-20.48,-59.08,-58.55,-48.47
414,UDR,"UDR, Inc.",16940388352,679299,0.57,-0.28,3.08,9.3,22.07,12.73,-15.47,47.45,25.87
415,ALGN,"Align Technology, Inc.",16878693376,693493,-0.79,5.29,1.97,-9.67,-27.55,-29.69,-65.35,-27.66,-7.22
416,HRL,Hormel Foods Corporation,16826550272,1269135,0.49,0.86,-0.48,-4.03,-7.74,-21.02,-31.25,-31.1,-16.16
417,EG,"Everest Group, Ltd.",16727271424,268861,1.0,4.95,-1.26,-2.24,7.38,14.99,48.95,94.27,98.41
418,MOH,Molina Healthcare Inc,16633759744,431306,-1.91,-6.11,-12.03,0.93,-26.04,-0.15,-10.61,62.06,110.01
419,DG,Dollar General Corporation,16432050176,3113877,1.06,-2.7,-9.44,-38.12,-51.78,-51.98,-66.63,-59.18,-31.48
420,AVY,Avery Dennison Corporation,16282196992,314469,1.45,-0.25,-7.13,-9.22,-5.4,22.79,-2.42,80.63,114.32
421,LNT,Alliant Energy Corporation,16231170048,918374,0.13,5.23,6.92,16.98,31.7,25.83,14.53,44.89,71.23
422,VTRS,Viatris Inc.,15994105856,5783967,1.09,3.04,17.71,14.99,11.62,46.94,11.37,-7.19,-50.1
423,MRO,Marathon Oil Corporation,15971154944,36027438,,,,,,,,,
424,ULTA,"Ulta Beauty, Inc.",15962460160,718296,0.12,-11.38,-8.47,-13.72,-37.21,-23.56,-16.31,69.54,15.59
425,TXT,Textron Inc.,15855711232,509651,1.77,-2.42,-2.85,-7.72,-7.19,29.43,10.6,160.34,59.18
426,MRNA,"Moderna, Inc.",15823715328,12263377,7.24,-2.66,-29.63,-66.19,-60.19,-67.95,-83.45,-50.39,126.13
427,DPZ,Domino's Pizza Inc,15686161408,327190,1.88,3.34,5.72,11.47,3.1,53.51,-16.27,21.79,67.95
428,CF,"CF Industries Holdings, Inc.",15606113280,840089,-1.03,5.9,2.76,25.4,8.39,33.82,29.37,241.31,145.8
429,AMCR,Amcor plc,15154390016,10378681,-0.05,4.81,-5.31,3.83,15.92,11.18,0.66,19.03,36.83
430,DOC,"Healthpeak Properties, Inc.",15146438656,2858983,-0.25,0.02,1.31,6.38,27.5,14.19,-29.6,5.21,-6.67
431,NDSN,Nordson Corporation,14946386944,129282,1.61,0.64,1.59,9.11,-0.99,12.64,4.56,43.34,105.87
