Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
214,NDAQ,"Nasdaq, Inc.",46072602624,1838773,0.0,0.63,10.61,27.06,40.01,41.93,19.86,101.1,202.19
215,LEN,Lennar Corporation,45722308608,1912757,0.0,-2.06,-6.48,-0.24,5.79,50.62,55.51,156.21,286.62
216,KVUE,Kenvue Inc.,45611307008,7638896,0.0,0.49,10.99,32.21,24.54,0.02,,,
217,ODFL,"Old Dominion Freight Line, Inc.",45552672768,919457,0.0,-8.64,8.93,4.04,-2.45,39.17,20.63,138.08,360.04
218,CCI,Crown Castle Inc.,45402456064,2254389,0.0,0.36,-6.28,1.89,-2.65,-0.03,-41.56,-24.43,11.85
219,KMB,Kimberly-Clark Corporation,45223899136,1767365,0.0,1.76,-4.62,-4.02,11.63,5.58,7.2,9.5,46.12
220,HES,Hess Corporation,45056094208,1105665,0.0,2.99,5.6,-2.48,3.26,9.25,100.25,218.41,186.66
221,VLO,Valero Energy Corporation,44958232576,2059917,0.0,2.89,1.9,-3.95,-0.34,29.98,112.23,200.19,114.67
222,PEG,Public Service Enterprise Group,44885086208,2313817,0.0,2.44,0.06,21.78,42.34,51.62,52.36,97.22,99.52
223,AME,"AMETEK, Inc.",44748849152,1321008,0.0,0.99,14.6,10.1,7.78,29.77,35.58,114.51,172.79
224,TRGP,"Targa Resources, Inc.",44391088128,1806200,0.0,4.42,25.15,52.53,98.45,197.59,314.35,1064.2,457.5
225,PRU,"Prudential Financial, Inc.",44352561152,1124278,0.0,-0.31,2.04,-0.39,16.22,56.61,30.85,139.65,78.04
226,DFS,Discover Financial Services,44022345728,1225707,0.0,-4.9,20.5,22.27,46.05,56.12,58.67,277.89,185.74
227,TEL,TE Connectivity plc,43961851904,886647,0.0,-5.21,-0.33,-7.56,4.82,17.34,-5.35,86.17,101.07
228,STZ,"Constellation Brands, Inc.",43648516096,1033392,0.0,1.8,0.43,-2.26,-1.99,1.84,1.77,41.66,52.18
229,EA,Electronic Arts Inc.,43571412992,2102932,0.0,4.23,15.58,13.41,22.92,32.84,26.87,23.04,92.08
230,KDP,Keurig Dr Pepper Inc.,43330232320,10690708,0.0,-5.06,-12.98,-2.9,10.07,4.72,-6.25,17.46,32.07
231,F,Ford Motor Company,43133009920,46834963,0.0,-1.6,5.46,-20.95,-7.01,-11.66,-35.14,97.65,66.13
232,BKR,Baker Hughes Company,42420977664,3396061,0.0,-2.81,14.68,19.49,42.87,48.21,87.81,216.9,107.25
233,DAL,"Delta Air Lines, Inc.",42330312704,9765690,0.0,1.87,27.39,41.61,55.38,67.43,68.64,141.26,35.12
234,KR,Kroger Company (The),42034536448,4967475,0.0,-1.99,4.04,9.65,17.02,30.41,41.93,89.85,135.5
235,IR,Ingersoll Rand Inc.,41577029632,1975814,0.0,-2.29,2.99,2.08,13.52,64.15,67.89,235.07,312.85
236,EW,Edwards Lifesciences Corporatio,41403957248,4837073,0.0,5.25,3.2,-19.98,-20.53,-16.53,-46.24,-2.3,22.94
237,GLW,Corning Incorporated,40533725184,4959169,0.0,-2.75,1.8,3.67,47.09,51.24,39.12,87.54,68.17
238,CBRE,CBRE Group Inc,40443338752,1901384,0.0,-2.68,9.31,35.93,43.19,67.42,22.61,196.39,183.97
239,IT,"Gartner, Inc.",40098082816,380686,0.0,-5.69,-0.57,11.08,10.4,50.26,54.28,315.81,261.42
240,OTIS,Otis Worldwide Corporation,40057946112,1754470,0.0,-0.83,-2.16,1.48,6.63,19.91,21.34,83.25,
241,CTVA,"Corteva, Inc.",40027947008,4217640,0.0,-0.48,3.08,7.77,8.42,4.79,27.74,119.49,
242,XEL,Xcel Energy Inc.,39950016512,2149340,0.0,1.34,11.17,30.12,47.91,15.86,13.99,22.05,57.61
243,VRSK,"Verisk Analytics, Inc.",39832911872,568609,0.0,-1.18,1.65,0.32,20.11,29.54,26.07,64.9,144.9
244,GRMN,Garmin Ltd.,39820222464,745696,0.0,-2.44,25.44,19.85,50.23,103.53,63.68,126.83,243.06
245,EXC,Exelon Corporation,39288852480,6052627,0.0,1.82,-0.27,12.33,9.89,3.49,11.39,69.07,42.83
246,LULU,lululemon athletica inc.,38314725376,2085983,0.0,-5.22,10.12,3.46,-32.7,-16.25,-24.68,-3.59,105.84
247,CTSH,Cognizant Technology Solutions ,37959430144,5078412,0.0,-6.36,-0.63,3.84,0.34,25.54,-9.39,33.22,16.37
248,ACGL,Arch Capital Group Ltd.,37803098112,1437591,0.0,0.13,-11.02,3.63,13.3,40.86,129.07,226.51,235.66
249,GEHC,GE HealthCare Technologies Inc.,37701156864,2350102,0.0,-3.36,-9.06,-0.08,-11.27,7.27,,,
250,KHC,The Kraft Heinz Company,37059903488,14497559,0.0,-5.99,-11.8,-5.81,-10.47,-12.15,-2.68,6.95,-16.15
251,YUM,"Yum! Brands, Inc.",36876574720,1159955,0.0,-3.28,-1.94,3.01,-4.37,1.46,0.91,59.37,55.03
252,VMC,Vulcan Materials Company (Holdi,36785451008,472905,0.0,-4.8,15.25,6.17,4.55,36.04,37.36,132.44,181.45
253,SYY,Sysco Corporation,36547215360,2150109,0.0,-4.54,-0.28,2.56,-4.1,6.91,3.78,51.86,29.64
254,EXR,Extra Space Storage Inc,36429742080,593336,0.0,0.02,-3.78,1.35,18.47,22.15,-16.76,99.26,107.19
255,A,"Agilent Technologies, Inc.",36156866560,1170437,0.0,-6.1,-13.2,-7.47,-13.6,9.72,-19.21,39.16,72.21
256,MLM,"Martin Marietta Materials, Inc.",35698593792,324888,0.0,-5.41,9.7,1.06,-3.79,37.38,35.26,168.89,227.19
257,LVS,Las Vegas Sands Corp.,35656777728,2639587,0.0,-2.88,-4.93,15.7,-1.45,-13.77,33.15,1.44,-8.45
258,HPQ,HP Inc.,35520851968,4664898,0.0,-2.12,0.79,-2.17,25.04,30.28,6.12,136.85,97.4
259,MTB,M&T Bank Corporation,35458977792,553757,0.0,-0.43,19.29,32.05,53.44,76.44,52.81,140.31,57.04
260,GIS,"General Mills, Inc.",35035758592,2164037,0.0,-2.06,-12.16,0.65,-1.19,-19.58,4.43,11.23,73.2
261,IQV,"IQVIA Holdings, Inc.",35024486400,2781643,0.0,-11.83,-16.37,-17.87,-24.37,-7.39,-32.17,27.83,48.29
262,RMD,ResMed Inc.,34955063296,710730,0.0,-4.25,0.67,15.67,30.09,13.21,-6.67,26.28,166.74
263,MCHP,Microchip Technology Incorporat,34841206784,9642289,0.0,-7.16,-17.02,-31.19,-25.36,-16.84,-23.55,31.61,72.45
264,HSY,The Hershey Company,34637373440,1678099,0.0,-3.86,-8.21,-9.03,-9.78,-30.71,-4.17,39.59,83.44
265,IRM,Iron Mountain Incorporated (Del,34191026176,1028452,0.0,-0.79,-3.3,17.25,48.02,119.04,148.35,425.53,338.73
266,IDXX,"IDEXX Laboratories, Inc.",34179555328,748556,0.0,-4.79,-12.28,-16.65,-25.31,-7.66,-36.42,22.74,104.93
267,DD,"DuPont de Nemours, Inc.",34004819968,2118229,0.0,-2.71,-5.0,-0.58,16.84,19.66,7.63,60.93,20.34
268,HUM,Humana Inc.,33980272640,1434866,0.0,-1.65,13.17,-29.59,-17.44,-45.15,-38.74,-27.59,-5.21
269,NUE,Nucor Corporation,33972742144,1310562,0.0,-9.04,-4.7,-12.6,-20.87,1.35,29.56,272.89,163.95
270,VICI,VICI Properties Inc.,33965359104,3377490,0.0,3.01,-0.06,7.83,16.13,8.18,26.9,89.94,102.41
271,HIG,Hartford Financial Services Gro,33865066496,1644914,0.0,-0.75,0.46,13.89,20.89,68.04,80.12,204.39,183.18
272,WAB,Westinghouse Air Brake Technolo,33711065088,614079,0.0,-2.41,6.57,16.56,39.2,99.58,119.36,227.8,185.77
273,ED,"Consolidated Edison, Inc.",33591572480,1861141,0.0,-0.68,-4.46,7.71,10.69,9.36,28.59,59.19,55.58
274,CCL,Carnival Corporation,33445515264,23974869,0.0,2.15,24.41,31.02,56.96,91.98,19.95,59.25,-54.49
275,EIX,Edison International,33155526656,1906359,0.0,2.46,1.41,16.91,29.49,34.87,44.15,84.03,94.94
276,RJF,"Raymond James Financial, Inc.",33060644864,1290423,0.0,-0.06,26.77,43.79,35.66,73.93,68.44,257.27,226.65
277,TTWO,"Take-Two Interactive Software, ",32668379136,1510594,0.0,3.69,20.9,20.71,29.26,38.78,3.59,23.75,74.99
278,AVB,"AvalonBay Communities, Inc.",32653391872,353728,0.0,-1.22,4.99,12.46,27.69,28.38,1.71,71.91,45.06
279,ETR,Entergy Corporation,32137615360,1075166,0.0,0.5,16.19,40.66,50.15,57.33,52.38,81.5,110.95
280,ROK,"Rockwell Automation, Inc.",31736053760,821988,0.0,0.58,3.56,-4.62,-3.12,-6.43,-15.68,34.74,83.37
281,BRO,"Brown & Brown, Inc.",31346491392,826154,0.0,-2.24,3.44,17.51,29.03,72.4,60.61,159.77,310.37
282,WEC,"WEC Energy Group, Inc.",31334862848,1582610,0.0,1.22,5.93,24.79,25.39,16.63,15.35,30.7,63.75
283,UAL,"United Airlines Holdings, Inc.",31270850560,6872239,0.0,5.4,58.61,100.25,113.89,86.95,111.44,173.3,6.36
284,FITB,Fifth Third Bancorp,31253096448,2891620,0.0,-1.61,8.94,16.47,32.55,87.66,19.78,185.46,114.99
285,LYV,"Live Nation Entertainment, Inc.",31001731072,1327474,0.0,8.59,19.44,38.36,35.54,59.76,11.86,164.39,152.85
286,WTW,Willis Towers Watson Public Lim,30982002688,467177,0.0,-2.41,3.2,16.72,12.98,39.13,34.26,57.18,101.47
287,EFX,"Equifax, Inc.",30740973568,2096055,0.0,-9.58,-13.79,-7.28,-7.09,10.36,-14.15,53.0,138.67
288,DOW,Dow Inc.,30559019008,5321386,0.0,-5.66,-18.29,-19.15,-21.26,-10.04,-10.13,23.1,
289,XYL,Xylem Inc.,29695166464,983508,0.0,-1.93,-10.32,-13.24,-2.75,13.06,6.91,71.83,86.29
290,ANSS,"ANSYS, Inc.",29691023360,361555,0.0,-1.97,4.08,2.77,1.09,4.3,-17.44,14.97,100.84
291,CSGP,"CoStar Group, Inc.",29554014208,1955900,0.0,-4.98,-4.77,-6.34,-17.78,-10.04,-9.84,3.64,80.91
292,EBAY,eBay Inc.,29276430336,3421080,0.0,-2.13,-8.74,10.76,22.72,37.0,-1.5,12.18,92.12
293,DXCM,"DexCom, Inc.",29247752192,3350142,0.0,6.5,7.56,-35.48,-44.0,-39.78,-47.44,-27.52,107.29
294,GPN,Global Payments Inc.,29195667456,2797144,0.0,-0.6,14.24,11.51,-9.94,16.14,-12.0,-28.9,3.22
295,CNC,Centene Corporation,29186246656,6333790,0.0,-4.84,-20.1,-16.35,-25.49,-16.22,-31.48,-12.45,-11.04
296,TSCO,Tractor Supply Company,29151021056,664408,0.0,-3.1,-9.34,-3.25,9.73,28.49,23.95,105.18,235.02
297,EQR,Equity Residential,28811460608,1240729,0.0,1.36,2.59,8.86,22.52,19.7,-6.45,52.95,26.21
298,CAH,"Cardinal Health, Inc.",28637044736,1359434,0.0,-2.72,3.31,24.59,8.5,40.58,149.08,155.42,184.68
299,MPWR,"Monolithic Power Systems, Inc.",28578738176,869235,0.0,-9.49,-37.41,-34.04,-19.51,17.97,17.1,145.66,366.51
300,ON,ON Semiconductor Corporation,28379369472,5740352,0.0,-4.73,-6.13,-15.35,-14.13,-25.13,-4.49,212.32,208.71
301,PPG,"PPG Industries, Inc.",28090560512,962105,0.0,-3.35,-4.47,-8.1,-12.19,-10.65,-24.4,13.92,26.94
302,HPE,Hewlett Packard Enterprise Comp,27960365056,9059955,0.0,-2.23,3.26,1.19,17.07,42.28,46.97,154.15,64.72
303,NVR,"NVR, Inc.",27933736960,21697,0.0,-3.18,-6.98,5.35,16.16,53.92,53.87,167.71,240.7
304,K,Kellanova,27765424128,1752280,0.0,-0.68,-0.01,42.2,52.03,33.9,49.62,46.44,79.5
305,STT,State Street Corporation,27764332544,1781929,0.0,-1.91,6.58,12.63,35.44,35.36,11.92,68.47,60.63
306,SW,Smurfit WestRock plc,27651493888,2871220,0.0,2.24,16.11,9.37,,,,,
307,DOV,Dover Corporation,27352598528,657754,0.0,-2.86,6.8,4.07,16.93,43.06,15.51,105.94,148.87
308,CHD,"Church & Dwight Company, Inc.",27175178240,1648612,0.0,3.25,10.52,8.99,9.16,19.88,14.45,38.76,82.22
309,VTR,"Ventas, Inc.",26953582592,1896393,0.0,-0.91,2.47,21.85,51.84,48.52,44.04,113.0,29.08
310,AWK,"American Water Works Company, I",26934349824,1227783,0.0,3.13,2.06,0.47,16.81,-2.58,-20.11,8.33,60.95
311,DECK,Deckers Outdoor Corporation,26782328832,1314545,0.0,-0.45,9.88,15.87,15.98,116.6,194.99,421.88,658.07
312,HAL,Halliburton Company,26767955968,9253192,0.0,1.13,0.36,-14.78,-12.87,-3.49,37.88,147.38,5.21
313,LYB,LyondellBasell Industries NV,26695024640,2202930,0.0,-3.26,-12.8,-14.75,-15.45,-1.36,8.18,54.52,31.31
314,PHM,"PulteGroup, Inc.",26420754432,1292233,0.0,-3.71,-7.81,3.32,15.89,80.5,138.62,265.76,412.01
315,KEYS,Keysight Technologies Inc.,26401097728,1658033,0.0,-7.09,-3.78,1.79,-3.19,-5.84,-26.84,57.84,101.79
316,BR,"Broadridge Financial Solutions,",26362488832,382857,0.0,-0.61,2.33,7.65,12.11,49.89,28.0,89.58,140.11
317,GDDY,GoDaddy Inc.,26309273600,1035236,0.0,2.33,16.25,26.93,71.03,160.24,127.57,166.31,168.52
318,EQT,EQT Corporation,26301833216,4530139,0.0,0.23,21.11,24.01,18.83,17.25,103.2,266.27,137.71
319,TROW,"T. Rowe Price Group, Inc.",26227949568,1245484,0.0,0.02,9.8,-1.15,4.21,10.21,-33.32,5.9,53.67
320,FTV,Fortive Corporation,25920487424,2288497,0.0,-2.18,-3.02,-5.5,-11.36,9.89,0.02,26.35,22.67
321,VLTO,Veralto Corp,25715087360,1229639,0.0,-0.39,-7.93,4.9,17.32,,,,
322,CPAY,"Corpay, Inc.",25666893824,519964,0.0,-1.33,10.2,25.4,29.08,53.82,65.01,41.45,82.25
323,TYL,"Tyler Technologies, Inc.",25665464320,269372,0.0,-2.21,1.37,13.38,42.83,54.29,12.59,70.69,198.96
324,ADM,Archer-Daniels-Midland Company,25644404736,2186993,0.0,1.2,-6.99,-17.22,-0.5,-24.16,-14.18,43.98,39.69
325,HBAN,Huntington Bancshares Incorpora,25482289152,11262102,0.0,-1.18,17.4,24.23,34.08,72.8,30.31,136.59,72.21
326,DTE,DTE Energy Company,25200048128,1561772,0.0,1.63,-2.28,6.95,11.82,15.16,13.11,49.9,47.46
327,PPL,PPL Corporation,25194295296,7429673,0.0,2.03,7.19,21.65,30.6,33.26,27.2,58.43,42.69
328,SYF,Synchrony Financial,25141624832,3011386,0.0,-2.97,22.96,24.34,56.7,96.29,48.78,200.66,149.17
329,NTAP,"NetApp, Inc.",25024483328,2122019,0.0,0.22,-3.98,-6.74,18.12,81.0,41.14,208.11,114.71
330,DVN,Devon Energy Corporation,24903077888,8007208,0.0,-2.7,-9.65,-20.54,-14.22,-18.49,0.23,363.42,88.27
331,MTD,"Mettler-Toledo International, I",24597964800,150618,0.0,-7.15,-19.99,-16.07,-11.51,-10.17,-30.64,34.86,80.64
332,AEE,Ameren Corporation,24589408256,946215,0.0,-0.2,6.65,25.6,29.37,16.19,14.42,35.7,56.94
333,HUBB,Hubbell Inc,24278923264,433768,0.0,-2.93,0.66,15.93,17.34,49.96,127.4,272.1,358.63
334,ROL,"Rollins, Inc.",23977938944,1195920,0.0,-2.38,-0.32,1.15,11.56,23.85,55.56,67.03,116.53
335,FE,FirstEnergy Corp.,23963260928,2439294,0.0,-0.34,-1.27,8.9,14.53,14.86,16.22,22.09,37.88
336,RF,Regions Financial Corporation,23893948416,6214932,0.0,0.23,13.78,21.93,39.11,51.48,35.03,188.63,114.46
337,SBAC,SBA Communications Corporation,23598073856,614905,0.0,0.12,-6.38,3.94,3.03,0.5,-40.29,-20.64,27.59
338,CINF,Cincinnati Financial Corporatio,23537913856,319941,0.0,-0.39,11.8,21.05,30.4,54.01,41.98,121.81,112.15
339,WBD,"Warner Bros. Discovery, Inc. - ",23305113600,29525393,0.0,1.82,22.9,19.05,12.96,-31.36,-61.0,-56.86,-66.42
340,CDW,CDW Corporation,23194599424,1765853,0.0,-12.01,-22.88,-27.23,-29.21,3.51,-13.2,56.45,120.7
341,EL,"Estee Lauder Companies, Inc. (T",22962808832,3937936,0.0,0.31,-30.85,-35.37,-54.87,-62.31,-81.69,-65.66,-49.15
342,BIIB,Biogen Inc.,22943178752,1259040,0.0,-9.65,-16.33,-30.93,-28.56,-49.68,-33.63,-44.4,-53.47
343,WRB,W.R. Berkley Corporation,22936541184,829760,0.0,-0.38,3.79,11.22,7.99,63.44,76.16,133.22,190.02
344,EXPE,"Expedia Group, Inc.",22844635136,1088574,0.0,-3.94,15.88,26.74,33.63,60.26,-2.85,103.12,45.51
345,PTC,PTC Inc.,22826909696,738436,0.0,-2.48,4.23,2.82,3.51,36.59,54.38,135.53,118.38
346,ATO,Atmos Energy Corporation,22785097728,880708,0.0,0.46,6.33,20.72,29.12,29.41,51.46,62.92,75.25
347,IFF,International Flavors & Fragran,22737801216,2216732,0.0,-2.5,-12.81,-9.0,16.83,18.87,-33.41,-22.67,-26.99
348,ES,Eversource Energy (D/B/A),22596009984,2130700,0.0,0.95,-2.71,4.38,7.82,-7.3,-23.3,-16.85,7.71
349,WDC,Western Digital Corporation,22571276288,2733515,0.0,-3.1,1.26,-15.27,0.91,64.13,5.15,49.06,43.77
350,WST,"West Pharmaceutical Services, I",22545549312,745432,0.0,-7.11,6.2,-7.48,-14.01,-12.38,-34.26,27.83,194.91
351,TSN,"Tyson Foods, Inc.",22314641408,2070033,0.0,6.99,7.96,7.33,19.76,30.63,-20.48,17.76,18.88
352,WY,Weyerhaeuser Company,22291535872,1639017,0.0,-2.14,-7.2,3.88,-9.51,7.14,-11.92,44.44,48.1
353,ZBH,"Zimmer Biomet Holdings, Inc.",22087260160,1061805,0.0,1.36,7.24,3.48,-11.27,-17.43,-8.57,-9.61,1.14
354,TDY,Teledyne Technologies Incorpora,21859741696,176419,0.0,-4.68,4.34,15.22,9.26,18.58,7.28,43.93,106.03
355,CBOE,"Cboe Global Markets, Inc.",21458536448,910009,0.0,2.46,-0.55,18.59,9.25,49.07,62.89,133.28,135.63
356,PKG,Packaging Corporation of Americ,21401405440,333234,0.0,-1.32,10.2,25.53,32.55,90.57,96.14,154.45,204.2
357,NTRS,Northern Trust Corporation,21375827968,827091,0.0,1.02,17.82,19.82,36.28,50.9,-1.81,54.31,44.76
358,ERIE,Erie Indemnity Company,21373464576,152624,0.0,-1.31,-21.81,9.87,2.07,95.22,128.4,124.77,207.68
359,LDOS,"Leidos Holdings, Inc.",21361866752,1763314,0.0,-21.4,-5.59,4.53,22.91,94.7,87.12,94.05,183.46
360,STLD,"Steel Dynamics, Inc.",21350838272,1553615,0.0,-5.12,7.73,6.06,9.05,44.49,134.35,460.05,325.28
361,STE,STERIS plc (Ireland),21218019328,426346,0.0,-4.44,-6.67,-6.65,-7.02,3.87,-11.22,40.23,93.61
362,INVH,Invitation Homes Inc.,20846981120,1987605,0.0,0.59,2.28,-4.27,-0.17,4.12,-16.59,39.62,72.05
363,CLX,Clorox Company (The),20812537856,1075778,0.0,1.87,6.21,25.78,14.47,12.85,8.36,-15.89,24.95
364,STX,Seagate Technology Holdings PLC,20687634432,1650285,0.0,-3.97,-10.51,-9.43,6.14,69.1,-4.36,136.71,172.76
365,WAT,Waters Corporation,20639717376,639324,0.0,-9.46,-3.4,8.83,-1.23,38.28,-6.23,53.86,49.69
366,BLDR,"Builders FirstSource, Inc.",20578349056,1094920,0.0,-2.6,-8.02,8.08,-10.71,46.47,112.09,700.04,1232.41
367,CMS,CMS Energy Corporation,20487686144,1318692,0.0,0.72,-0.76,13.63,16.43,18.76,17.93,30.22,56.17
368,CNP,"CenterPoint Energy, Inc (Holdin",20464226304,4824850,0.0,4.46,6.48,10.77,12.58,12.42,22.4,82.1,20.64
369,FOX,Fox Corporation,20410157056,1087671,0.0,1.67,12.26,27.17,68.03,41.17,30.87,75.31,
370,CFG,"Citizens Financial Group, Inc.",20385781760,3443382,0.0,-0.93,12.16,18.61,41.66,75.22,12.09,122.06,73.55
371,FOXA,Fox Corporation,20361963520,3674270,0.0,-0.07,9.63,25.41,62.08,39.69,28.09,86.39,
372,IP,International Paper Company,20094078976,2808609,0.0,1.13,23.81,29.43,66.79,95.79,43.55,99.75,73.27
373,FSLR,"First Solar, Inc.",20058386432,2205410,0.0,-3.34,-17.12,-15.32,18.27,-2.42,113.25,217.4,280.12
374,ESS,"Essex Property Trust, Inc.",20046702592,269694,0.0,-0.78,4.72,9.17,27.84,36.49,-2.86,56.19,33.3
375,MKC,"McCormick & Company, Incorporat",20038559744,1562951,0.0,-2.23,-5.52,3.25,12.1,-14.12,-15.07,-14.12,36.75
376,ZBRA,Zebra Technologies Corporation,19807860736,293013,0.0,-5.15,2.38,13.89,33.12,39.23,-36.93,42.87,116.6
377,LH,Labcorp Holdings Inc.,19758110720,584257,0.0,-3.15,9.58,9.45,9.2,28.53,-7.49,49.03,101.34
378,COO,"The Cooper Companies, Inc.",19756118016,827355,0.0,-4.35,-7.26,9.88,-2.77,14.47,-5.64,37.21,43.02
379,LUV,Southwest Airlines Company,19569580032,4240065,0.0,-0.89,5.61,13.4,-5.2,9.43,-18.92,-1.02,-40.89
380,BBY,"Best Buy Co., Inc.",19453841408,2230171,0.0,-2.54,-11.78,0.69,14.85,23.92,-0.48,15.71,80.42
381,CTRA,Coterra Energy Inc.,19365556224,6300300,0.0,4.32,8.82,-2.29,3.34,12.16,56.16,87.84,37.15
382,PFG,Principal Financial Group Inc,19363758080,1310208,0.0,-3.47,-3.81,-2.23,7.05,23.2,27.1,120.27,112.06
383,NRG,"NRG Energy, Inc.",19215411200,2317566,0.0,0.62,7.6,25.36,56.76,190.33,147.47,226.12,174.1
384,DRI,"Darden Restaurants, Inc.",19167690752,1278867,0.0,-4.96,2.35,11.67,-6.03,4.71,18.86,139.09,76.1
385,OMC,Omnicom Group Inc.,19126917120,1348432,0.0,-6.09,-4.61,3.52,10.62,7.93,47.54,103.02,54.93
386,BF-B,Brown Forman Inc,19054184448,1541183,0.0,-1.85,-13.36,-7.65,-27.62,-36.19,-42.06,-35.6,-7.78
387,MAA,Mid-America Apartment Communiti,18917093376,450122,0.0,-1.17,4.16,11.94,25.56,9.05,-21.7,62.47,86.28
388,KEY,KeyCorp,18834376704,7531190,0.0,-1.3,12.63,20.28,30.15,92.17,-4.6,95.37,50.99
389,SNA,Snap-On Incorporated,18626473984,393904,0.0,-1.96,23.41,28.06,25.87,37.04,78.23,177.3,148.01
390,PODD,Insulet Corporation,18377236480,428376,0.0,-4.97,13.0,30.09,58.11,-7.45,-3.95,33.38,223.13
391,ARE,Alexandria Real Estate Equities,18323365888,1003186,0.0,-6.17,-8.67,-17.22,-12.69,-7.45,-46.92,-26.06,-4.11
392,FDS,FactSet Research Systems Inc.,18287808512,175436,0.0,-0.09,5.64,9.13,4.06,22.5,1.61,42.89,131.29
393,HOLX,"Hologic, Inc.",18249611264,1531923,0.0,-1.03,-1.93,0.14,4.48,1.04,2.24,31.04,78.93
394,L,Loews Corporation,18218457088,595996,0.0,1.09,7.5,7.45,11.65,42.39,47.31,136.45,79.96
395,GEN,Gen Digital Inc.,18202454016,2268836,0.0,-3.31,6.43,15.36,38.13,69.48,19.58,60.05,149.42
396,JBHT,"J.B. Hunt Transport Services, I",18167547904,884151,0.0,-8.63,8.73,2.87,-9.16,7.44,-8.84,41.29,75.01
397,DGX,Quest Diagnostics Incorporated,17987874816,761825,0.0,0.62,8.15,8.99,29.03,23.7,1.17,41.78,106.19
398,BALL,Ball Corporation,17896314880,2271632,0.0,-0.66,-7.55,-3.22,-5.91,15.84,-32.43,-9.59,22.37
399,NI,NiSource Inc,17322168320,3356495,0.0,2.46,10.01,25.57,41.69,44.68,52.41,82.5,73.36
400,PNR,Pentair plc.,17316116480,981731,0.0,-0.83,8.25,26.44,33.39,80.29,50.44,167.42,177.71
401,VRSN,"VeriSign, Inc.",17290409984,452794,0.0,-3.7,-4.17,-0.86,-6.84,-19.33,-29.27,-10.15,2.86
402,TRMB,Trimble Inc.,17194137600,1141371,0.0,-5.03,11.96,18.87,11.6,39.03,-21.41,60.12,83.54
403,NWS,News Corporation,17030712320,772664,0.0,-0.13,14.81,8.9,18.17,65.61,42.92,159.62,161.82
404,IEX,IDEX Corporation,17019895808,533165,0.0,-2.5,8.0,6.42,-4.76,10.16,-0.73,39.41,73.24
405,NWSA,News Corporation,16965790720,3464330,0.0,-1.47,9.59,1.65,11.48,51.78,31.33,135.9,139.71
406,KIM,Kimco Realty Corporation (HC),16885729280,6329396,0.0,-0.04,8.02,19.44,32.79,37.63,18.15,152.17,88.59
407,GPC,Genuine Parts Company,16859505664,1053766,0.0,-0.9,-9.35,-13.81,-17.91,-19.47,-5.49,53.27,40.61
408,DG,Dollar General Corporation,16823497728,1928172,0.0,0.28,-7.68,-39.57,-50.21,-48.56,-64.48,-57.35,-30.01
409,TER,"Teradyne, Inc.",16742110208,1921220,0.0,-5.52,-21.21,-36.87,-3.53,-1.6,-38.29,21.42,186.09
410,MAS,Masco Corporation,16719314944,1689266,0.0,-5.7,-8.97,3.28,0.84,44.8,16.62,56.76,150.34
411,UDR,"UDR, Inc.",16667964416,1036869,0.0,-0.31,1.8,9.38,23.29,11.5,-15.99,41.64,24.6
412,ULTA,"Ulta Beauty, Inc.",16660531200,840359,0.0,-10.08,-4.9,-16.48,-37.59,-19.23,-15.27,68.41,18.38
413,ALGN,"Align Technology, Inc.",16616288256,586763,0.0,-1.18,-4.79,-10.08,-26.73,-26.89,-66.33,-27.97,-8.98
414,BAX,Baxter International Inc.,16604321792,4518566,0.0,-4.97,-14.06,-7.8,-23.11,-19.49,-59.73,-58.54,-50.19
415,J,Jacobs Solutions Inc.,16589593600,1915342,0.0,-9.1,-2.54,6.5,9.54,39.3,18.03,100.98,153.07
416,SMCI,"Super Micro Computer, Inc.",16553922560,233895513,0.0,21.7,-40.22,-67.76,-74.86,8.04,531.59,904.98,1747.71
417,EXPD,Expeditors International of Was,16521367552,1438238,0.0,-1.26,-2.66,-2.94,-1.87,3.58,-8.59,56.0,79.43
418,HRL,Hormel Foods Corporation,16302862336,1468450,0.0,-2.08,-3.16,-4.33,-10.72,-23.47,-32.55,-32.94,-18.54
419,MOH,Molina Healthcare Inc,16277904384,655341,0.0,-14.03,-14.47,-8.08,-27.32,-0.65,-12.36,53.38,107.17
420,MRO,Marathon Oil Corporation,16083037184,4249283,0.0,0.84,2.56,0.02,18.66,25.15,81.65,436.53,93.7
421,LNT,Alliant Energy Corporation,15973287936,1368567,0.0,3.89,5.37,15.81,30.5,23.42,14.76,44.58,68.35
422,EG,"Everest Group, Ltd.",15920992256,215127,0.0,0.28,-4.74,-5.63,1.57,10.08,44.44,82.3,91.2
423,AVY,Avery Dennison Corporation,15828240384,557945,0.0,-3.71,-8.65,-11.49,-7.22,23.68,-3.0,76.43,109.39
424,VTRS,Viatris Inc.,15576349696,6339781,0.0,-0.31,14.37,15.86,10.35,46.97,7.63,-10.6,-51.17
425,TXT,Textron Inc.,15362407424,1507629,0.0,-7.74,-5.86,-13.53,-10.21,24.64,5.88,143.79,52.68
426,CF,"CF Industries Holdings, Inc.",15233711104,1148364,0.0,3.49,0.69,21.04,9.35,33.43,26.07,224.16,138.5
427,DPZ,Domino's Pizza Inc,15187173376,470046,0.0,-1.58,6.44,-9.88,-0.68,50.53,-18.18,13.26,66.56
