Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
213,NDAQ,"Nasdaq, Inc.",46026620928,1647155,-0.1,0.53,10.5,26.93,39.87,41.79,19.74,100.89,201.89
214,ODFL,"Old Dominion Freight Line, Inc.",45759025152,668026,1.19,-7.55,10.23,5.29,-1.28,40.83,22.07,140.92,365.54
215,MSCI,MSCI Inc.,45612093440,888871,-2.53,-2.3,-3.46,15.2,6.84,24.91,-2.89,64.11,257.66
216,KVUE,Kenvue Inc.,45592444928,7418794,0.38,0.87,11.42,32.72,25.01,0.4,,,
217,KMB,Kimberly-Clark Corporation,45477347328,1794204,0.56,2.33,-4.09,-3.48,12.26,6.17,7.81,10.12,46.94
218,HES,Hess Corporation,45438164992,770185,0.85,3.86,6.49,-1.65,4.13,10.18,101.94,221.11,189.09
219,CCI,Crown Castle Inc.,45358997504,6269070,-0.1,0.26,-6.37,1.79,-2.74,-0.12,-41.62,-24.5,11.74
220,LEN,Lennar Corporation,45327216640,1128774,-0.31,-2.36,-6.77,-0.55,5.47,50.16,55.03,155.42,285.43
221,PEG,Public Service Enterprise Group,45084377088,1641029,0.44,2.9,0.5,22.32,42.97,52.29,53.04,98.09,100.4
222,AME,"AMETEK, Inc.",44718776320,997389,-0.07,0.92,14.52,10.02,7.71,29.68,35.49,114.37,172.6
223,VLO,Valero Energy Corporation,44701798400,2719069,0.18,3.08,2.09,-3.77,-0.16,30.22,112.62,200.74,115.07
224,TRGP,"Targa Resources, Inc.",44231901184,1370627,-0.36,4.04,24.7,51.98,97.74,196.52,312.86,1060.03,455.5
225,TEL,TE Connectivity plc,44222128128,1012945,0.59,-4.65,0.26,-7.01,5.44,18.03,-4.79,87.27,102.26
226,PRU,"Prudential Financial, Inc.",44174598144,1563733,-0.4,0.31,2.67,0.23,16.94,57.58,31.66,141.13,79.15
227,BKR,Baker Hughes Company,43845898240,8090698,3.36,0.45,18.53,23.5,47.67,53.19,94.12,227.54,114.21
228,EA,Electronic Arts Inc.,43723530240,1981701,0.35,4.59,15.98,13.81,23.35,33.3,27.31,23.47,92.75
229,STZ,"Constellation Brands, Inc.",43535486976,1046088,-0.29,1.5,0.14,-2.54,-2.28,1.55,1.48,41.25,51.75
230,KDP,Keurig Dr Pepper Inc.,43460661248,8265664,1.65,-3.49,-11.54,-1.29,11.89,6.45,-4.7,19.4,34.25
231,DFS,Discover Financial Services,43377709056,1968589,0.16,-4.75,20.69,22.47,46.28,56.37,58.92,278.49,186.18
232,F,Ford Motor Company,42644127744,67893329,-2.9,-4.45,2.41,-23.24,-9.7,-14.21,-37.02,91.93,61.32
233,KR,Kroger Company (The),41680031744,2480947,-0.84,-2.81,3.16,8.73,16.03,29.31,40.74,88.25,133.52
234,IR,Ingersoll Rand Inc.,41554567168,1989479,0.71,-1.59,3.72,2.8,14.33,65.32,69.09,237.46,315.8
235,DAL,"Delta Air Lines, Inc.",41065684992,9623716,-1.71,0.13,25.2,39.18,52.72,64.56,65.74,137.13,32.81
236,EW,Edwards Lifesciences Corporatio,41014693888,4305380,-0.94,4.26,2.23,-20.73,-21.27,-17.31,-46.75,-3.22,21.78
237,GLW,Corning Incorporated,40541495296,3881045,0.13,-2.63,1.93,3.8,47.27,51.43,39.29,87.78,68.38
238,CTVA,"Corteva, Inc.",40385335296,2285418,0.89,0.41,4.0,8.74,9.39,5.73,28.89,121.45,
239,CBRE,CBRE Group Inc,40327049216,1447888,-0.29,-2.96,9.0,35.53,42.77,66.94,22.26,195.54,183.15
240,XEL,Xcel Energy Inc.,40225652736,2056959,0.69,2.04,11.94,31.01,48.93,16.65,14.77,22.89,58.69
241,VRSK,"Verisk Analytics, Inc.",40132169728,427520,0.91,-0.28,2.58,1.23,21.2,30.72,27.21,66.39,147.13
242,IT,"Gartner, Inc.",39955570688,462186,0.05,-5.64,-0.51,11.13,10.45,50.34,54.36,316.03,261.61
243,OTIS,Otis Worldwide Corporation,39822266368,1868148,-0.59,-1.42,-2.74,0.89,6.01,19.2,20.63,82.17,
244,GRMN,Garmin Ltd.,39478415360,853312,-0.86,-3.28,24.37,18.82,48.94,101.78,62.27,124.88,240.11
245,EXC,Exelon Corporation,38917066752,5510288,-0.95,0.86,-1.21,11.26,8.85,2.51,10.34,67.47,41.47
246,GEHC,GE HealthCare Technologies Inc.,38788517888,5155646,2.88,-0.57,-6.44,2.81,-8.71,10.37,,,
247,CTSH,Cognizant Technology Solutions ,38461067264,2933088,1.64,-4.45,1.4,5.95,2.38,28.1,-7.55,35.93,18.74
248,LULU,lululemon athletica inc.,37853376512,1338969,2.14,-3.19,12.47,5.67,-31.26,-14.45,-23.07,-1.52,110.25
249,KHC,The Kraft Heinz Company,37339168768,11864083,0.98,-5.07,-10.93,-4.89,-9.59,-11.29,-1.73,8.0,-15.33
250,YUM,"Yum! Brands, Inc.",37083086848,1438992,0.56,-2.74,-1.4,3.59,-3.83,2.03,1.48,60.26,55.9
251,A,"Agilent Technologies, Inc.",36941762560,1694392,2.29,-3.95,-11.21,-5.35,-11.62,12.23,-17.35,42.34,76.15
252,VMC,Vulcan Materials Company (Holdi,36687867904,714165,-0.07,-4.87,15.16,6.09,4.48,35.94,37.26,132.27,181.25
253,EXR,Extra Space Storage Inc,36401385472,703808,-0.28,-0.27,-4.05,1.06,18.13,21.8,-17.0,98.69,106.6
254,LVS,Las Vegas Sands Corp.,36186046464,2378283,1.48,-1.44,-3.51,17.42,0.01,-12.49,35.13,2.94,-7.09
255,SYY,Sysco Corporation,36168966144,2724348,-1.03,-5.53,-1.31,1.5,-5.09,5.8,2.7,50.29,28.3
256,ACGL,Arch Capital Group Ltd.,36010119168,2889103,0.02,0.15,-11.0,3.65,13.32,40.89,129.12,226.58,235.73
257,MLM,"Martin Marietta Materials, Inc.",35769978880,443006,0.44,-5.0,10.19,1.5,-3.37,37.99,35.85,170.07,228.63
258,RMD,ResMed Inc.,35458572288,489510,1.44,-2.87,2.12,17.34,31.97,14.84,-5.33,28.1,170.58
259,MTB,M&T Bank Corporation,35427450880,650256,-0.09,-0.52,19.19,31.93,53.31,76.28,52.68,140.1,56.9
260,GIS,"General Mills, Inc.",35419144192,4685508,1.62,-0.47,-10.73,2.28,0.41,-18.27,6.13,13.03,76.02
261,HUM,Humana Inc.,35397222400,2279438,5.83,4.08,19.77,-25.48,-12.63,-41.96,-35.17,-23.36,0.31
262,HPQ,HP Inc.,35337805824,4865997,-0.52,-2.63,0.27,-2.67,24.39,29.61,5.57,135.63,96.38
263,IQV,"IQVIA Holdings, Inc.",35279970304,2390562,1.59,-10.42,-15.04,-16.56,-23.16,-5.91,-31.09,29.86,50.66
264,HSY,The Hershey Company,35209773056,1446792,2.21,-1.74,-6.18,-7.02,-7.78,-29.18,-2.05,42.67,87.49
265,MCHP,Microchip Technology Incorporat,34970091520,8472261,0.37,-6.81,-16.72,-30.94,-25.08,-16.53,-23.27,32.1,73.09
266,NUE,Nucor Corporation,34792239104,2259078,2.41,-6.85,-2.4,-10.5,-18.96,3.79,32.68,281.88,170.32
267,IDXX,"IDEXX Laboratories, Inc.",34277754880,649981,0.55,-4.27,-11.81,-16.2,-24.91,-7.16,-36.07,23.41,106.05
268,HIG,Hartford Financial Services Gro,34268016640,1583086,1.19,0.43,1.65,15.24,22.33,70.04,82.26,208.01,186.55
269,DD,"DuPont de Nemours, Inc.",34209615872,1461574,0.6,-2.13,-4.43,0.02,17.54,20.38,8.28,61.9,21.07
270,IRM,Iron Mountain Incorporated (Del,34129399808,691915,-0.18,-0.97,-3.48,17.04,47.75,118.65,147.9,424.58,337.94
271,ED,"Consolidated Edison, Inc.",33906804736,1358140,0.94,0.25,-3.56,8.72,11.73,10.39,29.8,60.69,57.04
272,VICI,VICI Properties Inc.,33859938304,2401901,-0.31,2.69,-0.37,7.49,15.77,7.84,26.51,89.35,101.78
273,CCL,Carnival Corporation,33653598208,14281656,-0.2,1.95,24.16,30.76,56.65,91.6,19.71,58.94,-54.59
274,WAB,Westinghouse Air Brake Technolo,33420570624,872687,-0.86,-3.25,5.65,15.56,38.0,97.86,117.47,224.97,183.31
275,EIX,Edison International,33341360128,1757036,0.56,3.04,1.98,17.57,30.21,35.63,44.95,85.06,96.04
276,RJF,"Raymond James Financial, Inc.",32971192320,942623,-0.27,-0.33,26.43,43.4,35.3,73.46,67.98,256.3,225.76
277,TTWO,"Take-Two Interactive Software, ",32578809856,1324040,-0.27,3.41,20.56,20.38,28.91,38.4,3.31,23.41,74.51
278,AVB,"AvalonBay Communities, Inc.",32449947648,428601,-0.54,-1.75,4.43,11.86,27.0,27.69,1.16,70.99,44.28
279,ETR,Entergy Corporation,32313432064,1839297,0.55,1.05,16.83,41.43,50.97,58.19,53.21,82.49,112.1
280,ROK,"Rockwell Automation, Inc.",31620190208,995871,0.7,1.28,4.28,-3.95,-2.45,-5.78,-15.09,35.68,84.65
281,LYV,"Live Nation Entertainment, Inc.",31479068672,1821357,1.54,10.27,21.28,40.49,37.62,62.22,13.58,168.46,156.74
282,WEC,"WEC Energy Group, Inc.",31404457984,1931615,0.22,1.45,6.17,25.07,25.67,16.89,15.61,30.99,64.11
283,BRO,"Brown & Brown, Inc.",31343857664,1024831,0.24,-2.0,3.69,17.79,29.34,72.81,60.99,160.39,311.34
284,CSGP,"CoStar Group, Inc.",31267647488,4358612,5.8,0.53,0.75,-0.91,-13.01,-4.83,-4.61,9.65,91.4
285,UAL,"United Airlines Holdings, Inc.",31121534976,5261920,0.39,5.81,59.23,101.04,114.73,87.68,112.27,174.37,6.78
286,WTW,Willis Towers Watson Public Lim,31084740608,628176,0.33,-2.08,3.54,17.11,13.35,39.59,34.71,57.7,102.14
287,FITB,Fifth Third Bancorp,31052847104,3164417,-0.28,-1.89,8.63,16.14,32.17,87.14,19.45,184.66,114.38
288,DOW,Dow Inc.,30755043328,4762844,0.64,-5.06,-17.76,-18.63,-20.76,-9.46,-9.55,23.89,
289,EFX,"Equifax, Inc.",30626060288,1162096,0.84,-8.83,-13.07,-6.5,-6.32,11.29,-13.43,54.28,140.67
290,ANSS,"ANSYS, Inc.",29928886272,434417,0.8,-1.18,4.92,3.59,1.9,5.13,-16.77,15.9,102.45
291,XYL,Xylem Inc.,29838503936,2040570,0.48,-1.45,-9.88,-12.82,-2.28,13.61,7.42,72.66,87.19
292,CNC,Centene Corporation,29837520896,4562879,2.23,-2.72,-18.31,-14.48,-23.83,-14.35,-29.95,-10.5,-9.06
293,DXCM,"DexCom, Inc.",29388367872,3076243,0.48,7.01,8.07,-35.17,-43.73,-39.49,-47.19,-27.17,108.29
294,GPN,Global Payments Inc.,29223661568,1803373,0.1,-0.5,14.35,11.62,-9.86,16.26,-11.91,-28.84,3.32
295,EBAY,eBay Inc.,29132779520,3830840,-0.46,-2.58,-9.16,10.25,22.16,36.37,-1.95,11.67,91.24
296,CAH,"Cardinal Health, Inc.",29123481600,1268357,1.7,-1.07,5.06,26.71,10.34,42.96,153.31,159.75,189.52
297,SW,Smurfit WestRock plc,28972689408,5972231,4.78,7.13,21.66,14.6,,,,,
298,EQR,Equity Residential,28909592576,1360226,-0.78,0.57,1.79,8.01,21.57,18.76,-7.18,51.76,25.23
299,TSCO,Tractor Supply Company,28846530560,888799,-1.04,-4.11,-10.29,-4.26,8.58,27.15,22.65,103.04,231.52
300,ON,ON Semiconductor Corporation,28660393984,4774383,0.99,-3.79,-5.2,-14.52,-13.28,-24.39,-3.54,215.42,211.76
301,KEYS,Keysight Technologies Inc.,28560687104,3221482,8.78,1.06,4.66,10.72,5.3,2.42,-20.42,71.7,119.5
302,PPG,"PPG Industries, Inc.",28139280384,1220180,0.17,-3.18,-4.31,-7.94,-12.04,-10.49,-24.27,14.12,27.16
303,STT,State Street Corporation,27937292288,1351008,0.62,-1.29,7.25,13.33,36.29,36.2,12.61,69.52,61.63
304,K,Kellanova,27844702208,1383864,0.29,-0.39,0.27,42.6,52.46,34.28,50.04,46.86,80.02
305,EQT,EQT Corporation,27769675776,18161213,5.58,5.82,27.87,30.93,25.46,23.79,114.54,286.71,150.98
306,NVR,"NVR, Inc.",27574919168,25609,0.5,-2.69,-6.52,5.88,16.74,54.69,54.64,169.05,242.41
307,HPE,Hewlett Packard Enterprise Comp,27505829888,10326732,-1.63,-3.81,1.58,-0.46,15.17,39.97,44.58,150.02,62.04
308,HAL,Halliburton Company,27391692800,8031429,2.33,3.48,2.7,-12.8,-10.84,-1.24,41.09,153.14,7.67
309,MPWR,"Monolithic Power Systems, Inc.",27319726080,1657141,-4.41,-13.48,-40.17,-36.95,-23.06,12.77,11.94,134.84,345.96
310,CHD,"Church & Dwight Company, Inc.",27265826816,2195487,0.33,3.6,10.89,9.35,9.52,20.28,14.83,39.23,82.83
311,DOV,Dover Corporation,27181850624,698947,-0.3,-3.15,6.48,3.76,16.57,42.62,15.16,105.32,148.12
312,VTR,"Ventas, Inc.",26894850048,2177846,-0.22,-1.13,2.25,21.59,51.5,48.2,43.73,112.54,28.79
313,AWK,"American Water Works Company, I",26873933824,1096537,-0.22,2.9,1.83,0.25,16.55,-2.8,-20.29,8.09,60.59
314,DECK,Deckers Outdoor Corporation,26792964096,901385,0.04,-0.41,9.92,15.92,16.03,116.69,195.11,422.08,658.37
315,LYB,LyondellBasell Industries NV,26785957888,1755274,0.34,-2.93,-12.51,-14.46,-15.16,-1.02,8.55,55.05,31.76
316,GDDY,GoDaddy Inc.,26691137536,1080236,1.45,3.82,17.93,28.77,73.51,164.02,130.87,170.17,172.42
317,BR,"Broadridge Financial Solutions,",26345611264,457418,0.24,-0.36,2.59,7.91,12.38,50.25,28.31,90.05,140.7
318,FTV,Fortive Corporation,26281385984,3309440,1.68,-0.54,-1.39,-3.91,-9.87,11.73,1.7,28.47,24.72
319,PHM,"PulteGroup, Inc.",26262800384,1129674,-0.35,-4.05,-8.13,2.96,15.48,79.87,137.79,264.48,410.22
320,TROW,"T. Rowe Price Group, Inc.",26108125184,1015824,-0.36,-0.35,9.4,-1.51,3.83,9.81,-33.56,5.52,53.11
321,VLTO,Veralto Corp,25994543104,1288337,1.09,0.69,-6.93,6.04,18.6,,,,
322,CPAY,"Corpay, Inc.",25740089344,274559,0.29,-1.05,10.52,25.76,29.45,54.25,65.48,41.86,82.77
323,TYL,"Tyler Technologies, Inc.",25727950848,236586,0.24,-1.97,1.62,13.65,43.18,54.67,12.87,71.11,199.69
324,ADM,Archer-Daniels-Midland Company,25611141120,1580231,1.0,2.22,-6.06,-16.39,0.5,-23.4,-13.32,45.42,41.09
325,HBAN,Huntington Bancshares Incorpora,25380589568,10135238,-0.4,-1.58,16.93,23.73,33.55,72.11,29.79,135.65,71.52
326,DTE,DTE Energy Company,25303599104,1575796,0.41,2.05,-1.88,7.39,12.27,15.64,13.57,50.52,48.07
327,PPL,PPL Corporation,25290231808,4204938,0.38,2.42,7.6,22.11,31.1,33.77,27.68,59.03,43.23
328,NTAP,"NetApp, Inc.",25280460800,2411847,1.02,1.25,-3.0,-5.79,19.33,82.85,42.58,211.26,116.9
329,DVN,Devon Energy Corporation,25159268352,5758359,1.03,-1.69,-8.72,-19.72,-13.33,-17.65,1.26,368.19,90.21
330,SYF,Synchrony Financial,25073754112,2323692,1.18,-1.83,24.41,25.81,58.54,98.6,50.53,204.2,152.11
331,MTD,"Mettler-Toledo International, I",24624740352,274215,0.54,-6.65,-19.56,-15.62,-11.04,-9.69,-30.27,35.58,81.61
332,AEE,Ameren Corporation,24621438976,1000355,0.13,-0.07,6.78,25.76,29.53,16.34,14.57,35.88,57.15
333,WBD,"Warner Bros. Discovery, Inc. - ",24409040896,43234629,4.74,6.65,28.72,24.69,18.31,-28.11,-59.15,-54.81,-64.83
334,FE,FirstEnergy Corp.,24049707008,2389448,0.36,0.02,-0.91,9.29,14.94,15.27,16.64,22.53,38.37
335,ROL,"Rollins, Inc.",23944038400,1013489,-0.14,-2.51,-0.46,1.01,11.4,23.68,55.34,66.79,116.22
336,HUBB,Hubbell Inc,23914500096,390208,-1.5,-4.38,-0.85,14.19,15.58,47.71,123.99,266.51,351.75
337,RF,Regions Financial Corporation,23866769408,6632362,0.0,0.23,13.78,21.93,39.11,51.48,35.03,188.63,114.46
338,CINF,Cincinnati Financial Corporatio,23700480000,329924,0.69,0.3,12.57,21.89,31.3,55.08,42.96,123.35,113.61
339,SBAC,SBA Communications Corporation,23541086208,566129,-0.24,-0.12,-6.6,3.69,2.78,0.26,-40.44,-20.83,27.28
340,CDW,CDW Corporation,23453132800,1317243,1.11,-11.03,-22.02,-26.42,-28.42,4.67,-12.24,58.2,123.16
341,EL,"Estee Lauder Companies, Inc. (T",23452033024,4684343,0.83,1.15,-30.28,-34.84,-54.49,-61.99,-81.54,-65.38,-48.73
342,WRB,W.R. Berkley Corporation,23222343680,941388,1.25,0.86,5.09,12.61,9.34,65.48,78.35,136.13,193.63
343,EXPE,"Expedia Group, Inc.",22986768384,1002918,1.15,-2.83,17.22,28.2,35.17,62.11,-1.73,105.46,47.19
344,ATO,Atmos Energy Corporation,22877988864,717982,0.3,0.76,6.65,21.09,29.51,29.8,51.92,63.41,75.77
345,BIIB,Biogen Inc.,22732165120,1560602,0.37,-9.32,-16.02,-30.67,-28.3,-49.49,-33.39,-44.19,-53.3
346,IFF,International Flavors & Fragran,22714787840,1562002,-0.1,-2.6,-12.9,-9.1,16.71,18.75,-33.47,-22.75,-27.06
347,PTC,PTC Inc.,22644316160,542186,-0.41,-2.88,3.81,2.4,3.08,36.03,53.75,134.57,117.49
348,ES,Eversource Energy (D/B/A),22574026752,2371574,-0.1,0.85,-2.81,4.28,7.71,-7.39,-23.38,-16.93,7.61
349,WST,"West Pharmaceutical Services, I",22571165696,437693,2.49,-4.8,8.84,-5.18,-11.88,-10.2,-32.63,31.01,202.24
350,TSN,"Tyson Foods, Inc.",22508398592,2434459,0.52,7.55,8.53,7.89,20.38,31.31,-20.07,18.38,19.5
351,WY,Weyerhaeuser Company,22284269568,3423401,-0.03,-2.17,-7.23,3.84,-9.54,7.1,-11.95,44.4,48.05
352,WDC,Western Digital Corporation,22069999616,3818956,-2.22,-5.25,-0.99,-17.16,-1.33,60.48,2.82,45.75,40.57
353,ERIE,Erie Indemnity Company,21932998656,101370,0.72,-0.59,-21.24,10.66,2.8,96.63,130.04,126.39,209.89
354,STLD,"Steel Dynamics, Inc.",21929367552,2017749,2.71,-2.54,10.65,8.94,12.01,48.41,140.7,475.22,336.8
355,TDY,Teledyne Technologies Incorpora,21924052992,257386,1.21,-3.52,5.6,16.62,10.59,20.02,8.58,45.67,108.52
356,PKG,Packaging Corporation of Americ,21921376256,1030829,2.43,1.08,12.87,28.58,35.77,95.2,100.91,160.63,211.59
357,CBOE,"Cboe Global Markets, Inc.",21827031040,726632,1.72,4.22,1.16,20.62,11.13,51.63,65.69,137.28,139.67
358,ZBH,"Zimmer Biomet Holdings, Inc.",21752815616,1461977,-1.51,-0.17,5.62,1.91,-12.61,-18.68,-9.95,-10.98,-0.39
359,LDOS,"Leidos Holdings, Inc.",21636159488,1714500,2.44,-19.48,-3.29,7.08,25.91,99.45,91.68,98.79,190.38
360,NTRS,Northern Trust Corporation,21383757824,722399,0.04,1.06,17.86,19.87,36.33,50.95,-1.78,54.37,44.82
361,WAT,Waters Corporation,21243023360,688875,3.79,-6.03,0.26,12.96,2.51,43.52,-2.68,59.69,55.36
362,STE,STERIS plc (Ireland),20950624256,755067,0.12,-4.08,-6.31,-6.29,-6.67,4.27,-10.88,40.77,94.35
363,CLX,Clorox Company (The),20801396736,1138979,-0.05,1.82,6.15,25.72,14.41,12.79,8.3,-15.94,24.88
364,STX,Seagate Technology Holdings PLC,20734169088,1859920,0.22,-3.75,-10.31,-9.23,6.38,69.48,-4.15,137.24,173.37
365,MKC,"McCormick & Company, Incorporat",20695443456,2116143,2.42,0.13,-3.24,5.75,14.81,-12.04,-13.01,-12.05,40.05
366,INVH,Invitation Homes Inc.,20644823040,3086553,-0.97,-0.38,1.29,-5.2,-1.14,3.11,-17.4,38.27,70.38
367,CNP,"CenterPoint Energy, Inc (Holdin",20575021056,3467042,0.54,5.02,7.05,11.36,13.19,13.03,23.07,83.08,21.29
368,CMS,CMS Energy Corporation,20472745984,2025125,-0.07,0.64,-0.83,13.55,16.35,18.68,17.85,30.13,56.06
369,IP,International Paper Company,20441487360,8010721,1.73,2.88,25.95,31.67,69.67,99.18,46.03,103.2,76.27
370,CFG,"Citizens Financial Group, Inc.",20325130240,2339228,0.15,-0.77,12.33,18.79,41.87,75.48,12.26,122.39,73.81
371,FOXA,Fox Corporation,20323932160,4862973,-0.13,-0.2,9.49,25.25,61.87,39.5,27.92,86.15,
372,FOX,Fox Corporation,20323917824,2322564,0.37,2.05,12.68,27.64,68.65,41.69,31.35,75.96,
373,BLDR,"Builders FirstSource, Inc.",20120309760,1474256,-2.23,-4.77,-10.07,5.68,-12.7,43.21,107.37,682.24,1202.76
374,ESS,"Essex Property Trust, Inc.",20019263488,244185,-0.39,-1.17,4.3,8.74,27.33,35.95,-3.24,55.57,32.77
375,LH,Labcorp Holdings Inc.,19893606400,481695,0.69,-2.49,10.33,10.21,9.95,29.41,-6.85,50.06,102.73
376,ZBRA,Zebra Technologies Corporation,19834056704,470294,0.56,-4.62,2.95,14.53,33.86,40.0,-36.58,43.66,117.8
377,FSLR,"First Solar, Inc.",19788601344,2506832,-1.35,-4.64,-18.23,-16.46,16.68,-3.73,110.38,213.13,275.01
378,CTRA,Coterra Energy Inc.,19763326976,5671624,2.05,6.46,11.05,-0.29,5.46,14.47,59.36,91.7,39.97
379,COO,"The Cooper Companies, Inc.",19732377600,838509,0.03,-4.32,-7.23,9.92,-2.74,14.5,-5.61,37.25,43.06
380,OMC,Omnicom Group Inc.,19329814528,1310804,1.06,-5.1,-3.6,4.62,11.8,9.07,49.1,105.18,56.58
381,PFG,Principal Financial Group Inc,19247292416,858104,-0.04,-3.51,-3.84,-2.26,7.01,23.15,27.06,120.19,111.99
382,NRG,"NRG Energy, Inc.",19146536960,1856411,-0.36,0.25,7.21,24.91,56.19,189.28,146.58,224.95,173.12
383,DRI,"Darden Restaurants, Inc.",19104323584,1460398,1.08,-3.94,3.46,12.88,-5.01,5.84,20.14,141.67,78.01
384,LUV,Southwest Airlines Company,19053645824,6448928,-1.82,-2.7,3.69,11.34,-6.93,7.43,-20.4,-2.83,-41.97
385,BF-B,Brown Forman Inc,18956877824,1576190,0.2,-1.66,-13.18,-7.46,-27.47,-36.07,-41.94,-35.47,-7.6
386,MAA,Mid-America Apartment Communiti,18921861120,475192,-0.25,-1.42,3.9,11.66,25.25,8.78,-21.89,62.06,85.82
387,KEY,KeyCorp,18854203392,5295635,0.11,-1.19,12.74,20.41,30.29,92.37,-4.5,95.58,51.15
388,SNA,Snap-On Incorporated,18788722688,420833,0.87,-1.11,24.48,29.18,26.97,38.24,79.78,179.72,150.17
389,PODD,Insulet Corporation,18699200512,501499,1.75,-3.31,14.98,32.37,60.88,-5.83,-2.27,35.72,228.79
390,BBY,"Best Buy Co., Inc.",18631686144,4027740,-0.29,-2.82,-12.03,0.4,14.52,23.56,-0.77,15.38,79.9
391,JBHT,"J.B. Hunt Transport Services, I",18308712448,658974,0.78,-7.92,9.58,3.67,-8.45,8.28,-8.13,42.39,76.37
392,L,Loews Corporation,18298589184,555476,0.44,1.54,7.97,7.92,12.14,43.02,47.96,137.49,80.75
393,ARE,Alexandria Real Estate Equities,18229424128,1135187,-0.17,-6.33,-8.83,-17.36,-12.84,-7.61,-47.01,-26.19,-4.28
394,GEN,Gen Digital Inc.,18141075456,3167613,0.68,-2.65,7.16,16.15,39.07,70.64,20.4,61.14,151.13
395,HOLX,"Hologic, Inc.",18126508032,1240367,-0.67,-1.7,-2.6,-0.54,3.78,0.36,1.55,30.15,77.73
396,BALL,Ball Corporation,18030897152,1752590,0.85,0.18,-6.76,-2.4,-5.11,16.83,-31.85,-8.82,23.41
397,FDS,FactSet Research Systems Inc.,18023405568,260958,-1.45,-1.54,4.11,7.55,2.56,20.73,0.14,40.82,127.95
398,DGX,Quest Diagnostics Incorporated,18005733376,763760,0.1,0.72,8.26,9.1,29.16,23.82,1.27,41.92,106.39
399,VRSN,"VeriSign, Inc.",17433501696,477498,1.77,-1.99,-2.47,0.9,-5.19,-17.9,-28.01,-8.56,4.69
400,NI,NiSource Inc,17410856960,3054967,0.51,2.98,10.57,26.22,42.41,45.42,53.19,83.43,74.24
401,PNR,Pentair plc.,17212112896,1012506,-0.55,-1.38,7.65,25.74,32.65,79.3,49.61,165.94,176.17
402,TRMB,Trimble Inc.,17211781120,1216071,1.16,-3.93,13.26,20.25,12.89,40.65,-20.5,61.99,85.67
403,NWSA,News Corporation,17052691456,3738520,1.22,-0.27,10.92,2.89,12.84,53.63,32.92,138.77,142.62
404,NWS,News Corporation,17052674048,1528286,-0.28,-0.41,14.49,8.59,17.84,65.14,42.52,158.89,161.07
405,KIM,Kimco Realty Corporation (HC),16912693248,3219876,0.16,0.12,8.19,19.63,33.0,37.85,18.34,152.57,88.9
406,IEX,IDEX Corporation,16894624768,464014,-0.22,-2.72,7.76,6.19,-4.97,9.91,-0.95,39.1,72.85
407,TER,"Teradyne, Inc.",16869141504,2066119,0.76,-4.81,-20.61,-36.39,-2.79,-0.86,-37.82,22.35,188.26
408,MOH,Molina Healthcare Inc,16853408768,584711,4.3,-10.33,-10.8,-4.13,-24.2,3.62,-8.59,59.97,116.08
409,GPC,Genuine Parts Company,16789987328,1042529,-0.41,-1.31,-9.72,-14.16,-18.25,-19.8,-5.88,52.63,40.03
410,ALGN,"Align Technology, Inc.",16712590336,528405,0.58,-0.61,-4.24,-9.56,-26.31,-26.46,-66.14,-27.55,-8.45
411,BAX,Baxter International Inc.,16660487168,6315141,0.34,-4.65,-13.77,-7.48,-22.85,-19.22,-59.59,-58.4,-50.02
412,UDR,"UDR, Inc.",16656764928,1174588,-0.36,-0.67,1.43,8.99,22.84,11.1,-16.29,41.13,24.15
413,EXPD,Expeditors International of Was,16647346176,810486,0.76,-0.51,-1.92,-2.2,-1.12,4.37,-7.9,57.19,80.8
414,MAS,Masco Corporation,16614830080,1369453,1.1,-4.66,-7.97,4.42,1.95,46.39,17.9,58.49,153.1
415,HRL,Hormel Foods Corporation,16571560960,2590093,1.65,-0.46,-1.56,-2.75,-9.25,-22.21,-31.44,-31.83,-17.2
416,J,Jacobs Solutions Inc.,16463654912,1213115,-0.76,-9.79,-3.28,5.64,8.66,38.24,17.27,99.6,151.37
417,EG,"Everest Group, Ltd.",16197345280,374245,1.74,2.02,-3.09,-3.99,3.33,11.99,46.95,85.46,94.52
418,MRO,Marathon Oil Corporation,16178137088,3259758,0.59,1.43,3.17,0.61,19.36,25.89,82.73,439.7,94.84
419,ULTA,"Ulta Beauty, Inc.",16172592128,777074,0.32,-9.8,-4.6,-16.22,-37.4,-18.97,-15.0,68.94,18.76
420,DG,Dollar General Corporation,16113171456,7372763,-4.22,-3.96,-11.57,-42.12,-52.31,-50.73,-65.98,-59.15,-32.97
421,LNT,Alliant Energy Corporation,15968155648,1201961,-0.03,3.86,5.34,15.77,30.46,23.38,14.72,44.53,68.3
422,AVY,Avery Dennison Corporation,15879662592,494048,0.32,-3.39,-8.36,-11.2,-6.92,24.08,-2.68,77.01,110.07
423,VTRS,Viatris Inc.,15671836672,8677578,0.61,0.31,15.07,16.57,11.03,47.87,8.29,-10.05,-50.87
424,CF,"CF Industries Holdings, Inc.",15646138368,2193582,2.71,6.3,3.42,24.32,12.31,37.04,29.49,232.94,144.96
425,TXT,Textron Inc.,15186012160,1202726,0.71,-7.08,-5.19,-12.91,-9.57,25.53,6.64,145.53,53.77
